file,emotion
thorsten-emotional_v02/whisper/49bb434142232d730a679e9fe018ec80.wav,whisper
thorsten-emotional_v02/disgusted/9ed0caef1a3e64ce35a62da20b4d965e.wav,disgusted
thorsten-emotional_v02/surprised/3874ca9fedca443688d55d6f7fb9180c.wav,surprised
thorsten-emotional_v02/sleepy/f2bd23a052a4035706d6e1ab72e418ea.wav,sleepy
thorsten-emotional_v02/whisper/eb201839a6688c18cb7f58b58f3edd5a.wav,whisper
thorsten-emotional_v02/surprised/fb5a42c7ce12b7342cb89e32018f2bc7.wav,surprised
thorsten-emotional_v02/whisper/b0e0bf7e44be6dcbc688cbe6bb1a5418.wav,whisper
thorsten-emotional_v02/disgusted/562f68a850d519763399ea954e31ac83.wav,disgusted
thorsten-emotional_v02/surprised/e3213ea3e5365cd5371b718acee45c65.wav,surprised
thorsten-emotional_v02/disgusted/c10ae95db19b1972f850546883a574ac.wav,disgusted
thorsten-emotional_v02/amused/05cda7183037c7fce301e80c0c664eab.wav,amused
thorsten-emotional_v02/surprised/2e549180a9d7591a11d08112bf67f422.wav,surprised
thorsten-emotional_v02/amused/e36645ad1d11bc496ae87c1a223119ad.wav,amused
thorsten-emotional_v02/disgusted/118d9ce1f1b4e74669d95ff40282cf8a.wav,disgusted
thorsten-emotional_v02/surprised/824a3574614d527ccba1d4e47e5b8ffd.wav,surprised
thorsten-emotional_v02/neutral/8c20f475dbb2dcc5939f749a76221c84.wav,neutral
thorsten-emotional_v02/neutral/3874ca9fedca443688d55d6f7fb9180c.wav,neutral
thorsten-emotional_v02/whisper/6ead2a87707ff5148eb01609b5fe4303.wav,whisper
thorsten-emotional_v02/whisper/bdcb80ac3fb3cea03000ba0c0851a8a4.wav,whisper
thorsten-emotional_v02/whisper/0dba81726269f43de26ecd0dd2f2f18a.wav,whisper
thorsten-emotional_v02/drunk/3da24b61836ab54f31166159df72cfae.wav,drunk
thorsten-emotional_v02/drunk/645607a5efbc0dbc96f62a9000feb393.wav,drunk
thorsten-emotional_v02/whisper/97c060dad2b4bac26836d91bf8e5130d.wav,whisper
thorsten-emotional_v02/angry/71a85182e107d4356a9c8e438529a88f.wav,angry
thorsten-emotional_v02/angry/7cc2e3a17f8e1e10ae30dc9f8bffa807.wav,angry
thorsten-emotional_v02/surprised/1b75915ecea7d6d7e3b6b47c02a22545.wav,surprised
thorsten-emotional_v02/disgusted/cdccec8cf1cbd21e4cbccb1259e2a2af.wav,disgusted
thorsten-emotional_v02/disgusted/efc456360d30f5c3b4d4392b87ee0967.wav,disgusted
thorsten-emotional_v02/neutral/5ad48e036ac0c155adf72acbee6dcca1.wav,neutral
thorsten-emotional_v02/amused/23d5ac48340871011cac14de0980b51c.wav,amused
thorsten-emotional_v02/sleepy/15d7473df8964ce92d7e3d2b533c17d6.wav,sleepy
thorsten-emotional_v02/angry/d340de9b711d7b64d8ecfa439e857be3.wav,angry
thorsten-emotional_v02/surprised/98d66ee6bbf4285ac07061cddb38dbb8.wav,surprised
thorsten-emotional_v02/surprised/91672c17b212888eb37fdeb75071cd3a.wav,surprised
thorsten-emotional_v02/surprised/eb201839a6688c18cb7f58b58f3edd5a.wav,surprised
thorsten-emotional_v02/angry/f07edaa0fe802e83452221f2e6afe2da.wav,angry
thorsten-emotional_v02/amused/d3ca93ef620ed46361678aeec621daa8.wav,amused
thorsten-emotional_v02/sleepy/8cb5ca30892a24d625ad6503f856c4f5.wav,sleepy
thorsten-emotional_v02/angry/760ed4feb3b965abd72f36976efd17fb.wav,angry
thorsten-emotional_v02/neutral/f8de0126841bb0196a2e2f075c22870e.wav,neutral
thorsten-emotional_v02/disgusted/8816762bdc96b60275462c3084587beb.wav,disgusted
thorsten-emotional_v02/sleepy/682fc2d61b33e6c6190d42206a08748c.wav,sleepy
thorsten-emotional_v02/drunk/5db3ae7a98e2a799d6d126b036aec95f.wav,drunk
thorsten-emotional_v02/neutral/f2bd23a052a4035706d6e1ab72e418ea.wav,neutral
thorsten-emotional_v02/surprised/8d52965e9327ef3fb6be286d7a513290.wav,surprised
thorsten-emotional_v02/disgusted/0dab10b16c7b606c059abe21d1eb2900.wav,disgusted
thorsten-emotional_v02/disgusted/369233d876453eb5615708b69f54e84b.wav,disgusted
thorsten-emotional_v02/amused/f65b9582999eeb9674ea9a50505b4940.wav,amused
thorsten-emotional_v02/angry/8166c65ba0eae361ec99ad0f488469ac.wav,angry
thorsten-emotional_v02/angry/a9f0d2b712d71b40495396372a408762.wav,angry
thorsten-emotional_v02/sleepy/c2c32794431883f9a9d6058254e998c0.wav,sleepy
thorsten-emotional_v02/surprised/bdf199ae7985ae4ced4edbe9d86220ba.wav,surprised
thorsten-emotional_v02/whisper/3d9fd059941aa764cfc886dca675033f.wav,whisper
thorsten-emotional_v02/amused/b73bbbff77fac106ed28f8f15795c3bb.wav,amused
thorsten-emotional_v02/drunk/b1d25edd12709b5883dc7037b1a17c25.wav,drunk
thorsten-emotional_v02/whisper/b53a7acf0d73c5ad24da7af7782263b2.wav,whisper
thorsten-emotional_v02/surprised/e3a48ca59babd6ce1594d2ca4466414b.wav,surprised
thorsten-emotional_v02/surprised/4abd7cf4f7e10b5d91570fdb4b9e8138.wav,surprised
thorsten-emotional_v02/amused/83296325795153295b22d7353bac11b3.wav,amused
thorsten-emotional_v02/amused/5fa814017c58bded3a204ca5f4f0e7c1.wav,amused
thorsten-emotional_v02/whisper/b93fa58f1736cd5ac476342c599ab803.wav,whisper
thorsten-emotional_v02/surprised/11c308da3284dbdcc2fb9da447a9c16a.wav,surprised
thorsten-emotional_v02/disgusted/846fc470d54176226e3120ac56dd7ad0.wav,disgusted
thorsten-emotional_v02/whisper/d9224fa20bd51ebd67c586e02cd41872.wav,whisper
thorsten-emotional_v02/neutral/93273e9a87a757ba333ce08fafcbd512.wav,neutral
thorsten-emotional_v02/disgusted/aa3f5247efada0122cff713bcfa5cbf1.wav,disgusted
thorsten-emotional_v02/amused/4350c81daac6f3fd87c0e3e9baf96179.wav,amused
thorsten-emotional_v02/amused/0e8d9d5e2e11c7c08abc9f0b82fb7821.wav,amused
thorsten-emotional_v02/angry/824a3574614d527ccba1d4e47e5b8ffd.wav,angry
thorsten-emotional_v02/sleepy/c10ae95db19b1972f850546883a574ac.wav,sleepy
thorsten-emotional_v02/sleepy/a00b8b7a854e70751e9f8a232b23ab4e.wav,sleepy
thorsten-emotional_v02/neutral/5feeeb07ccb4f20dcd94feb817c06135.wav,neutral
thorsten-emotional_v02/drunk/a3d25378c05cc26183138edf1fdc3ab2.wav,drunk
thorsten-emotional_v02/surprised/f2bd23a052a4035706d6e1ab72e418ea.wav,surprised
thorsten-emotional_v02/sleepy/00f0a2d86d55a19e08c1676a16307cbd.wav,sleepy
thorsten-emotional_v02/angry/bb9f85586a2700cad15c61ac262035a8.wav,angry
thorsten-emotional_v02/amused/1eee197f84f4cc61c43b19b720d582c1.wav,amused
thorsten-emotional_v02/angry/057856e43693f84ee95bc8bd1c438e35.wav,angry
thorsten-emotional_v02/drunk/a00b8b7a854e70751e9f8a232b23ab4e.wav,drunk
thorsten-emotional_v02/angry/45be6dff01d191a4c222527dc6355c3c.wav,angry
thorsten-emotional_v02/sleepy/ae8fa6622df5a85d3470c635f27da7a0.wav,sleepy
thorsten-emotional_v02/neutral/058c1a5cce561cd0af5e62e07ca8de40.wav,neutral
thorsten-emotional_v02/angry/419076de46aa8fd5f91508a68c56ced5.wav,angry
thorsten-emotional_v02/disgusted/7cc2e3a17f8e1e10ae30dc9f8bffa807.wav,disgusted
thorsten-emotional_v02/surprised/c24d7bf28aba21b86f4e7d3ba36776fb.wav,surprised
thorsten-emotional_v02/disgusted/6bdbdc53adc9db53e62a8e3388c0edae.wav,disgusted
thorsten-emotional_v02/amused/0ea85f286e4dfdd7ac47b9e96800220d.wav,amused
thorsten-emotional_v02/sleepy/03f5eea4317f51989cf09c5e9414dad1.wav,sleepy
thorsten-emotional_v02/surprised/c55992d59d3a8e7e7617782ff6ae5a53.wav,surprised
thorsten-emotional_v02/amused/8873a38876c84195a74b7713844c3eb0.wav,amused
thorsten-emotional_v02/angry/c3c8712535bb1021da92a531a88766c6.wav,angry
thorsten-emotional_v02/angry/f2bd23a052a4035706d6e1ab72e418ea.wav,angry
thorsten-emotional_v02/surprised/7fe9c8a498fade9a04586ec0ccd588dc.wav,surprised
thorsten-emotional_v02/sleepy/0aaf116f8774a140909231e0b610dc98.wav,sleepy
thorsten-emotional_v02/drunk/f7b2f1e2d6edff30c2faf504f1ed6ada.wav,drunk
thorsten-emotional_v02/sleepy/19530ce4aa44bd69b299f21b8e50e325.wav,sleepy
thorsten-emotional_v02/drunk/b1d2068e3ea7cf5e97e70c05331fbd86.wav,drunk
thorsten-emotional_v02/angry/33e052928ee74694d8336a09d4f1f894.wav,angry
thorsten-emotional_v02/neutral/b1e38571d7edc9095395372f188feac7.wav,neutral
thorsten-emotional_v02/angry/856d844e78c54f7f4e711a5eb300eb1b.wav,angry
thorsten-emotional_v02/drunk/e3213ea3e5365cd5371b718acee45c65.wav,drunk
thorsten-emotional_v02/neutral/b85796d30b6476b19dd0e5240593c366.wav,neutral
thorsten-emotional_v02/disgusted/b82cf5896227b423cb4ef77b788d54ac.wav,disgusted
thorsten-emotional_v02/whisper/a3d25378c05cc26183138edf1fdc3ab2.wav,whisper
thorsten-emotional_v02/surprised/05cda7183037c7fce301e80c0c664eab.wav,surprised
thorsten-emotional_v02/neutral/c510be376e2d4d8034fa283f9f20f1a9.wav,neutral
thorsten-emotional_v02/neutral/17a5a8163ef7fdc9272d621282b636b8.wav,neutral
thorsten-emotional_v02/sleepy/a621b934b5ae24b3ca86cd61a367b314.wav,sleepy
thorsten-emotional_v02/disgusted/9d636fff44555969c599265c12d2b9d0.wav,disgusted
thorsten-emotional_v02/whisper/6bdbdc53adc9db53e62a8e3388c0edae.wav,whisper
thorsten-emotional_v02/amused/9ed0caef1a3e64ce35a62da20b4d965e.wav,amused
thorsten-emotional_v02/neutral/e1c3131b7f183036ce88fbc11c4add4c.wav,neutral
thorsten-emotional_v02/neutral/2804f7aa3e95ad05024fc0084be4ab94.wav,neutral
thorsten-emotional_v02/amused/b0e0bf7e44be6dcbc688cbe6bb1a5418.wav,amused
thorsten-emotional_v02/surprised/78dc680c0b89e46a746ade1e69999193.wav,surprised
thorsten-emotional_v02/drunk/14d55daebab8273328b0123a77047885.wav,drunk
thorsten-emotional_v02/surprised/ae6a45b1650db40b03ef0e051b6b6e8a.wav,surprised
thorsten-emotional_v02/neutral/584760ce7a02b570d6f9d7dfb887fe0d.wav,neutral
thorsten-emotional_v02/angry/5cffc11acde5c30380a26ad30d6c94d1.wav,angry
thorsten-emotional_v02/whisper/6a1827ab062a2b2d76984f0969a4ad5e.wav,whisper
thorsten-emotional_v02/angry/0dba81726269f43de26ecd0dd2f2f18a.wav,angry
thorsten-emotional_v02/surprised/fa9ebce043df577b3bc6072bf86ae8cf.wav,surprised
thorsten-emotional_v02/sleepy/aff5db4056eb7a6273f41537f3b9798c.wav,sleepy
thorsten-emotional_v02/surprised/0dab10b16c7b606c059abe21d1eb2900.wav,surprised
thorsten-emotional_v02/sleepy/488d199bee78154414a799e1c4363429.wav,sleepy
thorsten-emotional_v02/disgusted/e1c3131b7f183036ce88fbc11c4add4c.wav,disgusted
thorsten-emotional_v02/drunk/8166c65ba0eae361ec99ad0f488469ac.wav,drunk
thorsten-emotional_v02/whisper/5feeeb07ccb4f20dcd94feb817c06135.wav,whisper
thorsten-emotional_v02/whisper/e79126f29978969db333208213411ed1.wav,whisper
thorsten-emotional_v02/sleepy/c45411193d0af84a9d51f462bf7417fc.wav,sleepy
thorsten-emotional_v02/neutral/a9f0d2b712d71b40495396372a408762.wav,neutral
thorsten-emotional_v02/angry/0cdc6161b0ae7935120ca8c0a3e5de86.wav,angry
thorsten-emotional_v02/sleepy/df2813abf27b8d400e7cf74cf6f61843.wav,sleepy
thorsten-emotional_v02/surprised/fa377fb02742e5bdc95c25ef6d5faec6.wav,surprised
thorsten-emotional_v02/amused/fa1b51114942dfbb180da4a9373d5e30.wav,amused
thorsten-emotional_v02/surprised/aa3f5247efada0122cff713bcfa5cbf1.wav,surprised
thorsten-emotional_v02/disgusted/1be85221a1111711cbc189629c1c56f2.wav,disgusted
thorsten-emotional_v02/surprised/1ac4c35691cc5a59f08688dc773ce882.wav,surprised
thorsten-emotional_v02/amused/01427ad0db65c1bf9a47636f1114d1b1.wav,amused
thorsten-emotional_v02/neutral/cdccec8cf1cbd21e4cbccb1259e2a2af.wav,neutral
thorsten-emotional_v02/neutral/6b4f91105ef25dcf46a19923c2b01cf0.wav,neutral
thorsten-emotional_v02/surprised/5cffc11acde5c30380a26ad30d6c94d1.wav,surprised
thorsten-emotional_v02/amused/c45411193d0af84a9d51f462bf7417fc.wav,amused
thorsten-emotional_v02/angry/5bbf7f15ccaf379be3dad6a2fc8996bc.wav,angry
thorsten-emotional_v02/whisper/14db098823e3b5deeb1792aa173b2227.wav,whisper
thorsten-emotional_v02/whisper/1e29946989a5748bcb94f17aa0695795.wav,whisper
thorsten-emotional_v02/whisper/523e01af06ae9f7de26164b04070151b.wav,whisper
thorsten-emotional_v02/whisper/fa377fb02742e5bdc95c25ef6d5faec6.wav,whisper
thorsten-emotional_v02/whisper/c3c8712535bb1021da92a531a88766c6.wav,whisper
thorsten-emotional_v02/whisper/381fa424ffde5cd456287fb5324d22fb.wav,whisper
thorsten-emotional_v02/surprised/74be69c7641b81ecb5e97470afaeed3a.wav,surprised
thorsten-emotional_v02/angry/aa3f5247efada0122cff713bcfa5cbf1.wav,angry
thorsten-emotional_v02/whisper/f07edaa0fe802e83452221f2e6afe2da.wav,whisper
thorsten-emotional_v02/surprised/a00b8b7a854e70751e9f8a232b23ab4e.wav,surprised
thorsten-emotional_v02/drunk/ae8fa6622df5a85d3470c635f27da7a0.wav,drunk
thorsten-emotional_v02/angry/2face71ad5da55177d8495b8c8d3e430.wav,angry
thorsten-emotional_v02/drunk/cafd435e393351bf7b65cf440e6f5720.wav,drunk
thorsten-emotional_v02/amused/6b9bef4d92d7d7a97a32cbc02876354f.wav,amused
thorsten-emotional_v02/neutral/a13b24594ce9fa72f9ea8ac72fb8ea99.wav,neutral
thorsten-emotional_v02/whisper/e48bf1e4e9c20347938fa0727f5b1d91.wav,whisper
thorsten-emotional_v02/surprised/e8a86f3d3faf98b990b54005f391036f.wav,surprised
thorsten-emotional_v02/surprised/5bbf7f15ccaf379be3dad6a2fc8996bc.wav,surprised
thorsten-emotional_v02/disgusted/488d199bee78154414a799e1c4363429.wav,disgusted
thorsten-emotional_v02/neutral/29df50889144d8e39a5d2f6c62e41060.wav,neutral
thorsten-emotional_v02/neutral/1910c7ff4e2def4080401802af5b6575.wav,neutral
thorsten-emotional_v02/neutral/83296325795153295b22d7353bac11b3.wav,neutral
thorsten-emotional_v02/neutral/e3dd92463f69ec9d0a10a3ef97341515.wav,neutral
thorsten-emotional_v02/neutral/c38ec23a61d998c5d217e163c3fe1393.wav,neutral
thorsten-emotional_v02/surprised/ca4109dcd1edffdfd5be1c567b6ac417.wav,surprised
thorsten-emotional_v02/disgusted/8904843a2650d79eec5e079c670341a3.wav,disgusted
thorsten-emotional_v02/whisper/a2b097e9376cb5f49536614fefd752eb.wav,whisper
thorsten-emotional_v02/angry/faf85f24172060bdc009aca65b79a1ae.wav,angry
thorsten-emotional_v02/sleepy/856d844e78c54f7f4e711a5eb300eb1b.wav,sleepy
thorsten-emotional_v02/neutral/682fc2d61b33e6c6190d42206a08748c.wav,neutral
thorsten-emotional_v02/amused/6d0886f1bcbaa6fcfdbfeb501d5c683c.wav,amused
thorsten-emotional_v02/disgusted/b93fa58f1736cd5ac476342c599ab803.wav,disgusted
thorsten-emotional_v02/angry/c24d7bf28aba21b86f4e7d3ba36776fb.wav,angry
thorsten-emotional_v02/neutral/b1d25edd12709b5883dc7037b1a17c25.wav,neutral
thorsten-emotional_v02/sleepy/b93fa58f1736cd5ac476342c599ab803.wav,sleepy
thorsten-emotional_v02/amused/8fcd69c42d6773cf7992127362a63d68.wav,amused
thorsten-emotional_v02/neutral/7aef3103366cbad3c98da73e50480c18.wav,neutral
thorsten-emotional_v02/angry/a2b097e9376cb5f49536614fefd752eb.wav,angry
thorsten-emotional_v02/sleepy/5d80082764fa6bd8b588c697cb910477.wav,sleepy
thorsten-emotional_v02/sleepy/0cdc6161b0ae7935120ca8c0a3e5de86.wav,sleepy
thorsten-emotional_v02/drunk/7fe9c8a498fade9a04586ec0ccd588dc.wav,drunk
thorsten-emotional_v02/angry/46989ba4804a228a32b418b3d7c9c862.wav,angry
thorsten-emotional_v02/amused/14db098823e3b5deeb1792aa173b2227.wav,amused
thorsten-emotional_v02/whisper/499795f4054ad25e839283b8e3893a81.wav,whisper
thorsten-emotional_v02/disgusted/fb5a42c7ce12b7342cb89e32018f2bc7.wav,disgusted
thorsten-emotional_v02/amused/1ac4c35691cc5a59f08688dc773ce882.wav,amused
thorsten-emotional_v02/surprised/15d7473df8964ce92d7e3d2b533c17d6.wav,surprised
thorsten-emotional_v02/sleepy/969bc9ccd8102b7e21aea07a00e45a43.wav,sleepy
thorsten-emotional_v02/sleepy/364e8f663b55dab4eaa495d0f591913c.wav,sleepy
thorsten-emotional_v02/drunk/f65b9582999eeb9674ea9a50505b4940.wav,drunk
thorsten-emotional_v02/disgusted/499795f4054ad25e839283b8e3893a81.wav,disgusted
thorsten-emotional_v02/drunk/8d52965e9327ef3fb6be286d7a513290.wav,drunk
thorsten-emotional_v02/amused/5feeeb07ccb4f20dcd94feb817c06135.wav,amused
thorsten-emotional_v02/drunk/769e2adae624ca24619b9ceb649f5d98.wav,drunk
thorsten-emotional_v02/disgusted/01427ad0db65c1bf9a47636f1114d1b1.wav,disgusted
thorsten-emotional_v02/neutral/284784d92dc43015703748e2ba188033.wav,neutral
thorsten-emotional_v02/drunk/876bcba332038d8a336e765cf03a774c.wav,drunk
thorsten-emotional_v02/whisper/af3e76915f7039690b2ac29b236c6807.wav,whisper
thorsten-emotional_v02/surprised/cdccec8cf1cbd21e4cbccb1259e2a2af.wav,surprised
thorsten-emotional_v02/neutral/a606192efbdbec79a21567e64cc2f384.wav,neutral
thorsten-emotional_v02/whisper/e3dd92463f69ec9d0a10a3ef97341515.wav,whisper
thorsten-emotional_v02/surprised/94f9d93990bfbfff3da2a95ebfa9b277.wav,surprised
thorsten-emotional_v02/surprised/562f68a850d519763399ea954e31ac83.wav,surprised
thorsten-emotional_v02/amused/de1ba192b59a6846405f59baf5f783ac.wav,amused
thorsten-emotional_v02/angry/7c2099e30e26633af1f08bad32364a9f.wav,angry
thorsten-emotional_v02/surprised/870030279a1d17158715424adf218fa6.wav,surprised
thorsten-emotional_v02/amused/57278766564f4c59c138643adc21aaac.wav,amused
thorsten-emotional_v02/amused/d20ae36c54d44620f9efb9ac5123e814.wav,amused
thorsten-emotional_v02/surprised/03a1f652a37576530e287b64c281c0c9.wav,surprised
thorsten-emotional_v02/neutral/aa3f5247efada0122cff713bcfa5cbf1.wav,neutral
thorsten-emotional_v02/drunk/af3e76915f7039690b2ac29b236c6807.wav,drunk
thorsten-emotional_v02/whisper/15d7473df8964ce92d7e3d2b533c17d6.wav,whisper
thorsten-emotional_v02/drunk/369233d876453eb5615708b69f54e84b.wav,drunk
thorsten-emotional_v02/whisper/de7c4d360e6cd85a245bd820a375fbfa.wav,whisper
thorsten-emotional_v02/angry/67c0a47e5fa153544fd6181cda833d48.wav,angry
thorsten-emotional_v02/whisper/4cf7ee9ab2e611309c5553ad0a7ac091.wav,whisper
thorsten-emotional_v02/amused/c8a74986aa0a0f0725ae3812b925a176.wav,amused
thorsten-emotional_v02/sleepy/bd18cc1ae49835537897751dfbddccc0.wav,sleepy
thorsten-emotional_v02/surprised/0ea85f286e4dfdd7ac47b9e96800220d.wav,surprised
thorsten-emotional_v02/disgusted/fe3c06d9dfd30e585df4d20e593bfc8e.wav,disgusted
thorsten-emotional_v02/sleepy/fb5a42c7ce12b7342cb89e32018f2bc7.wav,sleepy
thorsten-emotional_v02/amused/95e536e1aab4ff006d26a88264f10aa4.wav,amused
thorsten-emotional_v02/amused/873b275711628f5ebdf009cc4672ea61.wav,amused
thorsten-emotional_v02/surprised/02e002e2a51a601e99c4b0ff85dac351.wav,surprised
thorsten-emotional_v02/sleepy/97c060dad2b4bac26836d91bf8e5130d.wav,sleepy
thorsten-emotional_v02/disgusted/099a43d59b1539b8aa0d6dc74db5772e.wav,disgusted
thorsten-emotional_v02/neutral/2ed2f64ecc72449fcd71dd9798e53e19.wav,neutral
thorsten-emotional_v02/drunk/22db8146e5f96d035a116261a26835e0.wav,drunk
thorsten-emotional_v02/whisper/f8aae86fc4bf2747879f12a2082ae9cb.wav,whisper
thorsten-emotional_v02/whisper/8fcd69c42d6773cf7992127362a63d68.wav,whisper
thorsten-emotional_v02/amused/89cdaffc8abd64800146baf3ed70b7cd.wav,amused
thorsten-emotional_v02/neutral/499795f4054ad25e839283b8e3893a81.wav,neutral
thorsten-emotional_v02/disgusted/b85796d30b6476b19dd0e5240593c366.wav,disgusted
thorsten-emotional_v02/surprised/ccf819b47c1b7a1f0974b38c21662949.wav,surprised
thorsten-emotional_v02/angry/c80199cce515533b23fc8e6df74e1143.wav,angry
thorsten-emotional_v02/amused/17aec872be76c8cd896f42bee0517a8e.wav,amused
thorsten-emotional_v02/amused/b025d052836eee29001b244b66c1f5bf.wav,amused
thorsten-emotional_v02/amused/1b75915ecea7d6d7e3b6b47c02a22545.wav,amused
thorsten-emotional_v02/sleepy/d2ad7a26c70b327fb81f9def8686c7d1.wav,sleepy
thorsten-emotional_v02/sleepy/876bcba332038d8a336e765cf03a774c.wav,sleepy
thorsten-emotional_v02/sleepy/74be69c7641b81ecb5e97470afaeed3a.wav,sleepy
thorsten-emotional_v02/disgusted/86d8d7dddf5ef0e777349c85c1da7545.wav,disgusted
thorsten-emotional_v02/disgusted/b3b6aa662474269e822d82b9a0b65f41.wav,disgusted
thorsten-emotional_v02/neutral/a2e1a61d2f7164d010cc3e1d8c208305.wav,neutral
thorsten-emotional_v02/sleepy/8166c65ba0eae361ec99ad0f488469ac.wav,sleepy
thorsten-emotional_v02/sleepy/e3a48ca59babd6ce1594d2ca4466414b.wav,sleepy
thorsten-emotional_v02/drunk/1f1ca7913abac16ba5bcddcd86bb15ae.wav,drunk
thorsten-emotional_v02/whisper/0aaf116f8774a140909231e0b610dc98.wav,whisper
thorsten-emotional_v02/drunk/14db098823e3b5deeb1792aa173b2227.wav,drunk
thorsten-emotional_v02/surprised/5ea8176d00be54145e493f680e861258.wav,surprised
thorsten-emotional_v02/drunk/879a17ff5992d582cae301099bc09ffa.wav,drunk
thorsten-emotional_v02/neutral/c45411193d0af84a9d51f462bf7417fc.wav,neutral
thorsten-emotional_v02/amused/a00b8b7a854e70751e9f8a232b23ab4e.wav,amused
thorsten-emotional_v02/neutral/86d8d7dddf5ef0e777349c85c1da7545.wav,neutral
thorsten-emotional_v02/whisper/356144b7594561bd43dc3fbe2ae81f44.wav,whisper
thorsten-emotional_v02/amused/29df50889144d8e39a5d2f6c62e41060.wav,amused
thorsten-emotional_v02/surprised/51b84cb1fbfcd099f85d752bbacf9419.wav,surprised
thorsten-emotional_v02/disgusted/895f1b97a52cc11e248ed4c8dd2fb658.wav,disgusted
thorsten-emotional_v02/sleepy/beecf95389ece96bbbaac05432f360a5.wav,sleepy
thorsten-emotional_v02/sleepy/b85796d30b6476b19dd0e5240593c366.wav,sleepy
thorsten-emotional_v02/drunk/6bdbdc53adc9db53e62a8e3388c0edae.wav,drunk
thorsten-emotional_v02/amused/562f68a850d519763399ea954e31ac83.wav,amused
thorsten-emotional_v02/sleepy/da250a2258a0bff597a794ef05a17c71.wav,sleepy
thorsten-emotional_v02/sleepy/c9740def0a1f37c5590baac7e1181db9.wav,sleepy
thorsten-emotional_v02/angry/264679e68600689491d4da21a721d6c6.wav,angry
thorsten-emotional_v02/sleepy/403c27f9fd44d6715cf55265a0029d60.wav,sleepy
thorsten-emotional_v02/angry/aff5db4056eb7a6273f41537f3b9798c.wav,angry
thorsten-emotional_v02/whisper/efc456360d30f5c3b4d4392b87ee0967.wav,whisper
thorsten-emotional_v02/whisper/f7b2f1e2d6edff30c2faf504f1ed6ada.wav,whisper
thorsten-emotional_v02/angry/2e096c779c7dd366096beb9df71a0436.wav,angry
thorsten-emotional_v02/amused/6b4f91105ef25dcf46a19923c2b01cf0.wav,amused
thorsten-emotional_v02/angry/8f83f36376896ee713899715c89522e1.wav,angry
thorsten-emotional_v02/sleepy/ac2163448f76b9dc391ad7061f262a41.wav,sleepy
thorsten-emotional_v02/surprised/ee12daf613390b645676fd5f14262885.wav,surprised
thorsten-emotional_v02/sleepy/0dba81726269f43de26ecd0dd2f2f18a.wav,sleepy
thorsten-emotional_v02/whisper/a67efdeedc091237cbcfb907e02dbb33.wav,whisper
thorsten-emotional_v02/drunk/37773d61d5c91c12d49e55e2b041c0cd.wav,drunk
thorsten-emotional_v02/whisper/ce18ee6b3e1f09e3c6e7337485941a98.wav,whisper
thorsten-emotional_v02/surprised/17bfe7cf9fabf128df295534dee137e6.wav,surprised
thorsten-emotional_v02/angry/4abd7cf4f7e10b5d91570fdb4b9e8138.wav,angry
thorsten-emotional_v02/angry/cd57694dbe20439724f4fcf13acee69f.wav,angry
thorsten-emotional_v02/sleepy/a637674f2d11226c24f75ee73cd888e6.wav,sleepy
thorsten-emotional_v02/whisper/faf85f24172060bdc009aca65b79a1ae.wav,whisper
thorsten-emotional_v02/neutral/aaa0f0b9beb82ea3bb7f88616c0ea35e.wav,neutral
thorsten-emotional_v02/sleepy/63633ef35b3176388d58b7a8285648ca.wav,sleepy
thorsten-emotional_v02/neutral/099a43d59b1539b8aa0d6dc74db5772e.wav,neutral
thorsten-emotional_v02/neutral/7adb04805605f282ae3417bfd2e39efa.wav,neutral
thorsten-emotional_v02/angry/2e549180a9d7591a11d08112bf67f422.wav,angry
thorsten-emotional_v02/disgusted/5fa814017c58bded3a204ca5f4f0e7c1.wav,disgusted
thorsten-emotional_v02/drunk/204fc132a141bfa382f9ac91a2b95147.wav,drunk
thorsten-emotional_v02/sleepy/032e786180fb5657a237062d218c9080.wav,sleepy
thorsten-emotional_v02/disgusted/17bfe7cf9fabf128df295534dee137e6.wav,disgusted
thorsten-emotional_v02/sleepy/8d52965e9327ef3fb6be286d7a513290.wav,sleepy
thorsten-emotional_v02/amused/bd18cc1ae49835537897751dfbddccc0.wav,amused
thorsten-emotional_v02/whisper/0713e7bbc2f8815f238e9ad44cf30eb8.wav,whisper
thorsten-emotional_v02/whisper/11c308da3284dbdcc2fb9da447a9c16a.wav,whisper
thorsten-emotional_v02/drunk/8904843a2650d79eec5e079c670341a3.wav,drunk
thorsten-emotional_v02/amused/78dc680c0b89e46a746ade1e69999193.wav,amused
thorsten-emotional_v02/drunk/848137d02e97288ecc69087b1b80ca50.wav,drunk
thorsten-emotional_v02/surprised/4cf7ee9ab2e611309c5553ad0a7ac091.wav,surprised
thorsten-emotional_v02/surprised/488d199bee78154414a799e1c4363429.wav,surprised
thorsten-emotional_v02/neutral/aad7b24aabcbdc93c6943220d46a7a36.wav,neutral
thorsten-emotional_v02/amused/870030279a1d17158715424adf218fa6.wav,amused
thorsten-emotional_v02/amused/b82cf5896227b423cb4ef77b788d54ac.wav,amused
thorsten-emotional_v02/drunk/ca4109dcd1edffdfd5be1c567b6ac417.wav,drunk
thorsten-emotional_v02/angry/cb16034e9b0e2fbe623b70356e7b160f.wav,angry
thorsten-emotional_v02/whisper/876bcba332038d8a336e765cf03a774c.wav,whisper
