file,emotion,valence,arousal,dominance
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0006_0006.wav,neu,3.4,3.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0028.wav,neu,4.714286,5.0,4.714286
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0031.wav,hap,4.428571,4.428571,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0039.wav,ang,3.166667,5.333333,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0041.wav,neu,3.4,3.8,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0047.wav,neu,3.571429,3.428571,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0060_0002.wav,neu,4.0,3.8,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0061.wav,hap,4.166667,5.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0079.wav,neu,4.714286,5.142857,5.714286
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0088_0001.wav,neu,4.0,3.666667,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0108_0003.wav,neu,3.666667,3.166667,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0108_0007.wav,neu,4.2,4.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0114_0002.wav,neu,3.6,3.2,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0114_0007.wav,sad,2.5,2.833333,2.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0114_0013.wav,sad,2.75,2.5,2.916667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0116_0004.wav,neu,4.0,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0120_0003.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0120_0013.wav,sad,3.8,2.8,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0120_0014.wav,neu,3.0,3.2,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0120_0018.wav,neu,3.0,3.0,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0120_0022.wav,sad,2.583333,2.416667,2.75
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0126.wav,sad,3.333333,3.0,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0134_0002.wav,neu,2.6,3.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0140.wav,ang,2.5,4.666667,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0142.wav,neu,3.285714,5.142857,4.714286
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0155.wav,neu,4.666667,4.333333,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0164_0002.wav,neu,3.0,4.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0175_0001.wav,neu,4.8,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0183_0004.wav,sad,2.333333,3.333333,3.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0187_0005.wav,neu,4.0,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0187_0006.wav,neu,4.4,3.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0187_0008.wav,neu,3.833333,3.166667,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0191_0005.wav,neu,3.2,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0191_0013.wav,neu,3.333333,3.5,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0196_0002.wav,neu,3.2,2.8,3.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0872_0209.wav,neu,4.285714,3.571429,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0020.wav,neu,3.666667,3.166667,3.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0030_0002.wav,neu,3.6,3.4,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0036_0002.wav,neu,3.8,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0047.wav,neu,4.4,4.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0055.wav,neu,3.857143,5.285714,4.857143
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0068.wav,neu,3.333333,5.5,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0070.wav,neu,3.5,3.5,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0073_0001.wav,neu,4.2,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0079.wav,neu,3.5,2.333333,2.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0089_0003.wav,sad,2.666667,2.833333,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0089_0004.wav,sad,3.333333,2.916667,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0089_0005.wav,neu,3.166667,4.0,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0092.wav,neu,4.0,3.333333,3.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0098.wav,neu,3.5,3.5,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0108.wav,neu,4.166667,3.5,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0128_0003.wav,neu,4.2,3.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0135_0005.wav,neu,4.0,4.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0139_0002.wav,neu,4.2,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0140_0001.wav,neu,3.8,3.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0140_0003.wav,ang,3.2,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0140_0004.wav,hap,4.6,5.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0151.wav,neu,3.333333,3.833333,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0156_0001.wav,neu,4.0,4.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0156_0002.wav,neu,3.4,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0163_0002.wav,ang,2.666667,4.166667,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0874_0176.wav,neu,5.0,3.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0001_0002.wav,neu,2.6,3.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0001_0003.wav,neu,4.0,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0002_0002.wav,neu,3.833333,3.666667,3.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0003_0003.wav,neu,3.6,3.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0003_0004.wav,ang,3.4,5.0,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0004_0009.wav,ang,3.6,5.8,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0008_0005.wav,sad,4.0,4.4,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0010_0002.wav,neu,3.6,3.2,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0010_0005.wav,ang,4.0,4.8,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0010_0015.wav,neu,3.8,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0010_0016.wav,neu,3.8,3.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0012_0001.wav,hap,4.2,5.2,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0012_0004.wav,neu,4.0,5.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0014_0009.wav,sad,4.0,4.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0014_0012.wav,neu,3.6,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0018_0011.wav,neu,4.6,3.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0020_0002.wav,hap,5.0,4.285714,4.571429
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0875_0022_0008.wav,neu,3.6,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0049_0001.wav,hap,4.8,4.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0060.wav,hap,5.333333,5.166667,5.25
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0089_0001.wav,hap,5.333333,5.25,5.083333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0105_0008.wav,neu,4.4,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0108_0002.wav,neu,5.0,4.666667,4.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0876_0108_0005.wav,hap,5.6,5.2,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0256_0006.wav,hap,4.583333,5.166667,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0256_0008.wav,neu,3.8,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0260_0001.wav,ang,2.6,5.8,5.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0270.wav,ang,3.8,4.6,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0414.wav,hap,3.6,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0877_0447.wav,neu,5.230769,3.307692,4.153846
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0018.wav,hap,5.2,3.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0019_0002.wav,neu,3.8,2.6,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0020_0001.wav,ang,3.8,4.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0021_0008.wav,neu,4.6,4.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0025_0002.wav,sad,3.4,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0025_0012.wav,hap,4.2,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0031_0004.wav,sad,3.0,3.454545,3.454545
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0031_0007.wav,neu,4.6,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0032_0002.wav,neu,4.0,4.2,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0039_0003.wav,neu,4.2,3.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0042.wav,hap,5.307692,4.461538,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0049.wav,neu,4.2,3.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0056_0001.wav,neu,4.2,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0062_0003.wav,hap,5.0,5.2,5.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0062_0005.wav,hap,4.0,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0067.wav,neu,4.6,4.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0074_0004.wav,neu,3.6,3.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0074_0006.wav,neu,4.6,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0077_0002.wav,neu,4.2,4.0,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0080_0002.wav,hap,3.8,4.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0081_0001.wav,neu,4.0,3.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0081_0004.wav,neu,3.5,3.5,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0083.wav,neu,4.2,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0095_0003.wav,neu,4.166667,4.166667,4.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0108_0004.wav,ang,3.4,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0108_0005.wav,ang,3.2,5.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0108_0008.wav,neu,3.2,3.2,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0879_0108_0010.wav,neu,4.4,4.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0014_0003.wav,neu,3.6,3.2,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0018_0004.wav,sad,3.2,4.0,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0018_0005.wav,sad,3.583333,3.666667,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0018_0007.wav,neu,3.833333,3.833333,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0018_0010.wav,sad,2.6,3.4,2.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0018_0012.wav,ang,3.2,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0020_0003.wav,sad,2.666667,2.75,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0020_0005.wav,sad,3.4,3.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0022_0008.wav,sad,2.333333,2.5,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0022_0010.wav,hap,4.4,4.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0029.wav,hap,5.166667,5.083333,4.916667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0033.wav,hap,5.666667,5.333333,4.583333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0034_0001.wav,neu,4.0,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0046_0001.wav,sad,3.2,3.8,3.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0046_0002.wav,neu,3.8,4.8,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0048_0001.wav,neu,4.0,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0048_0004.wav,ang,3.4,4.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0048_0012.wav,ang,3.363636,3.363636,4.363636
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0050_0001.wav,neu,3.2,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0050_0004.wav,ang,4.0,4.8,5.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0050_0007.wav,sad,3.4,3.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0054_0025.wav,sad,3.5,2.625,3.375
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0054_0026.wav,sad,2.8,2.6,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0054_0033.wav,neu,4.083333,3.5,4.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0054_0035.wav,sad,3.4,3.4,3.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0880_0054_0038.wav,neu,4.6,2.8,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0022_0002.wav,neu,3.6,3.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0047.wav,neu,4.0,3.8,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0063_0001.wav,sad,3.0,2.4,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0097_0002.wav,neu,3.4,2.2,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0167.wav,neu,3.4,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0234_0003.wav,sad,3.2,3.2,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0257.wav,sad,4.25,3.375,3.375
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0261_0002.wav,neu,3.2,2.2,2.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0881_0261_0003.wav,sad,3.083333,2.666667,3.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0006_0002.wav,neu,4.6,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0008_0012.wav,sad,4.2,4.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0013.wav,neu,4.6,5.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0016_0002.wav,neu,3.6,3.6,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0022.wav,neu,4.428571,4.0,4.857143
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0026_0002.wav,neu,4.4,5.4,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0026_0004.wav,ang,4.6,5.0,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0048_0003.wav,neu,4.666667,4.833333,5.666667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0048_0005.wav,ang,2.166667,6.416667,6.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0048_0006.wav,hap,4.8,5.2,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0053_0003.wav,neu,3.333333,5.333333,4.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0053_0005.wav,neu,3.6,4.4,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0053_0007.wav,neu,3.8,4.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0058_0003.wav,neu,4.2,3.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0075.wav,hap,4.8,4.8,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0088_0001.wav,hap,5.083333,5.25,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0097_0001.wav,neu,4.2,4.6,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0097_0004.wav,neu,4.0,3.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0099_0004.wav,neu,3.8,3.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0118.wav,ang,3.4,5.2,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0179_0001.wav,hap,5.416667,6.0,5.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0224_0004.wav,neu,4.166667,4.5,5.166667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0230_0002.wav,neu,3.8,3.8,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0236_0003.wav,neu,3.8,4.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0236_0006.wav,neu,4.2,4.4,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0001.wav,neu,4.2,5.6,5.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0004.wav,hap,5.0,6.166667,5.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0007.wav,ang,3.833333,5.5,5.333333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0009.wav,ang,3.416667,5.833333,5.416667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0010.wav,ang,3.0,5.846154,5.846154
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0012.wav,ang,3.545455,5.636364,5.545455
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0014.wav,ang,3.0,5.4,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0244_0015.wav,ang,2.8,4.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0246_0005.wav,sad,2.4,4.4,3.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0249.wav,hap,5.2,3.4,3.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0265_0001.wav,sad,1.8,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0265_0003.wav,neu,3.4,5.0,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0265_0004.wav,ang,2.4,3.2,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0265_0008.wav,ang,3.153846,5.307692,5.307692
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0265_0009.wav,neu,3.6,5.4,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0002.wav,neu,4.2,5.2,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0003.wav,neu,3.6,6.0,5.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0005.wav,hap,3.6,5.2,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0006.wav,ang,4.0,6.4,6.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0008.wav,hap,3.6,4.8,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0009.wav,ang,3.4,5.4,5.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0010.wav,ang,3.2,5.8,5.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0276_0012.wav,ang,4.4,5.4,5.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0280_0001.wav,sad,3.4,3.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0290_0005.wav,neu,3.5,4.833333,4.416667
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0882_0295.wav,hap,5.666667,5.583333,5.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0028_0005.wav,hap,4.8,5.2,4.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0038.wav,ang,2.6,4.0,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0046.wav,hap,3.8,4.0,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0050.wav,ang,3.2,4.6,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0061_0006.wav,sad,2.2,3.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0069.wav,neu,4.2,5.0,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0084_0001.wav,neu,3.4,5.6,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0106.wav,neu,4.2,3.6,4.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0116.wav,neu,3.2,3.4,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0119.wav,neu,3.571429,4.285714,4.285714
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0126.wav,sad,3.6,2.8,3.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0127.wav,neu,4.0,4.8,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0133_0004.wav,neu,3.8,5.0,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0133_0005.wav,ang,4.0,5.5,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0135_0002.wav,hap,5.0,5.5,4.833333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0137.wav,ang,3.4,6.0,4.8
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0144.wav,ang,2.6,5.6,5.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0147.wav,ang,3.2,5.4,5.6
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0151.wav,ang,3.0,4.6,4.4
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0157.wav,ang,2.416667,5.25,5.083333
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0169.wav,hap,5.6,5.8,5.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0173.wav,sad,3.2,4.4,4.0
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0175.wav,ang,2.6,3.6,3.2
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0198.wav,hap,4.846154,5.076923,5.230769
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0202_0002.wav,sad,2.833333,3.666667,3.5
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0202_0007.wav,sad,2.454545,3.727273,3.909091
./MSP-PODCAST-Publish-1.8/Audios/MSP-PODCAST_0883_0204.wav,neu,3.2,3.8,4.0
