file,emotion,gender,speaker,language,prototypicality
DEMoS/DEMOS/PR_f_36_col02c.wav,guilt,female,36,italian,PR
DEMoS/DEMOS/NP_m_51_rab02c.wav,anger,male,51,italian,NP
DEMoS/DEMOS/PR_f_22_gio04b.wav,happiness,female,22,italian,PR
DEMoS/DEMOS/NP_f_48_col00a.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/NP_m_32_rab20b.wav,anger,male,32,italian,NP
DEMoS/DEMOS/NP_f_60_gio03b.wav,happiness,female,60,italian,NP
DEMoS/DEMOS/NP_m_65_pau08b.wav,fear,male,65,italian,NP
DEMoS/DEMOS/NP_m_09_gio00a.wav,happiness,male,09,italian,NP
DEMoS/DEMOS/NP_f_37_pau03b.wav,fear,female,37,italian,NP
DEMoS/DEMOS/NP_f_38_dis19b.wav,disgust,female,38,italian,NP
DEMoS/DEMOS/NP_m_04_tri01b.wav,sadness,male,04,italian,NP
DEMoS/DEMOS/NP_m_67_col02b.wav,guilt,male,67,italian,NP
DEMoS/DEMOS/NP_m_26_dis15b.wav,disgust,male,26,italian,NP
DEMoS/DEMOS/PR_m_24_sor09b.wav,surprise,male,24,italian,PR
DEMoS/DEMOS/NP_m_16_col07b.wav,guilt,male,16,italian,NP
DEMoS/DEMOS/NP_m_28_rab08b.wav,anger,male,28,italian,NP
DEMoS/DEMOS/NP_m_18_dis13b.wav,disgust,male,18,italian,NP
DEMoS/DEMOS/NP_m_66_pau02b.wav,fear,male,66,italian,NP
DEMoS/DEMOS/PR_m_25_col13b.wav,guilt,male,25,italian,PR
DEMoS/DEMOS/NP_f_54_dis20b.wav,disgust,female,54,italian,NP
DEMoS/DEMOS/NP_m_07_gio00a.wav,happiness,male,07,italian,NP
DEMoS/DEMOS/NP_m_07_dis08b.wav,disgust,male,07,italian,NP
DEMoS/DEMOS/NP_m_15_col13b.wav,guilt,male,15,italian,NP
DEMoS/DEMOS/NP_m_13_gio04b.wav,happiness,male,13,italian,NP
DEMoS/DEMOS/NP_f_61_tri12b.wav,sadness,female,61,italian,NP
DEMoS/DEMOS/NP_m_39_sor13b.wav,surprise,male,39,italian,NP
DEMoS/DEMOS/NP_f_01_sor08b.wav,surprise,female,01,italian,NP
DEMoS/DEMOS/NP_m_58_tri05b.wav,sadness,male,58,italian,NP
DEMoS/DEMOS/NP_m_34_dis05c.wav,disgust,male,34,italian,NP
DEMoS/DEMOS/NP_m_28_tri12b.wav,sadness,male,28,italian,NP
DEMoS/DEMOS/NP_m_02_rab04b.wav,anger,male,02,italian,NP
DEMoS/DEMOS/PR_m_33_pau01c.wav,fear,male,33,italian,PR
DEMoS/DEMOS/NP_f_29_pau06b.wav,fear,female,29,italian,NP
DEMoS/DEMOS/NP_f_46_dis04c.wav,disgust,female,46,italian,NP
DEMoS/DEMOS/NP_m_63_gio05c.wav,happiness,male,63,italian,NP
DEMoS/DEMOS/PR_f_60_gio00a.wav,happiness,female,60,italian,PR
DEMoS/DEMOS/PR_m_33_col04c.wav,guilt,male,33,italian,PR
DEMoS/DEMOS/NP_f_55_pau02b.wav,fear,female,55,italian,NP
DEMoS/DEMOS/NP_f_60_sor11b.wav,surprise,female,60,italian,NP
DEMoS/DEMOS/NP_f_44_tri04c.wav,sadness,female,44,italian,NP
DEMoS/DEMOS/NP_m_51_pau05b.wav,fear,male,51,italian,NP
DEMoS/DEMOS/PR_m_63_col01c.wav,guilt,male,63,italian,PR
DEMoS/DEMOS/NP_m_58_dis04c.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_m_19_col08b.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/PR_f_60_gio04c.wav,happiness,female,60,italian,PR
DEMoS/DEMOS/NP_m_67_gio17b.wav,happiness,male,67,italian,NP
DEMoS/DEMOS/NP_m_62_gio19b.wav,happiness,male,62,italian,NP
DEMoS/DEMOS/NP_m_28_col06b.wav,guilt,male,28,italian,NP
DEMoS/DEMOS/PR_f_36_gio94b.wav,happiness,female,36,italian,PR
DEMoS/DEMOS/NP_m_27_col06b.wav,guilt,male,27,italian,NP
DEMoS/DEMOS/NP_f_46_gio09b.wav,happiness,female,46,italian,NP
DEMoS/DEMOS/NP_m_02_gio09b.wav,happiness,male,02,italian,NP
DEMoS/DEMOS/NP_m_50_dis01b.wav,disgust,male,50,italian,NP
DEMoS/DEMOS/NP_f_60_dis08b.wav,disgust,female,60,italian,NP
DEMoS/DEMOS/NP_m_25_dis20b.wav,disgust,male,25,italian,NP
DEMoS/DEMOS/NP_f_36_dis11b.wav,disgust,female,36,italian,NP
DEMoS/DEMOS/PR_m_41_gio17b.wav,happiness,male,41,italian,PR
DEMoS/DEMOS/PR_m_11_rab18b.wav,anger,male,11,italian,PR
DEMoS/DEMOS/NP_m_24_rab18b.wav,anger,male,24,italian,NP
DEMoS/DEMOS/NP_m_06_rab13b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/NP_m_06_dis21b.wav,disgust,male,06,italian,NP
DEMoS/DEMOS/NP_m_63_pau05b.wav,fear,male,63,italian,NP
DEMoS/DEMOS/NP_m_15_pau03b.wav,fear,male,15,italian,NP
DEMoS/DEMOS/NP_f_55_dis13b.wav,disgust,female,55,italian,NP
DEMoS/DEMOS/PR_f_47_dis08c.wav,disgust,female,47,italian,PR
DEMoS/DEMOS/PR_f_60_gio09c.wav,happiness,female,60,italian,PR
DEMoS/DEMOS/NP_m_27_pau07b.wav,fear,male,27,italian,NP
DEMoS/DEMOS/NP_m_62_sor12b.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/NP_m_39_pau10b.wav,fear,male,39,italian,NP
DEMoS/DEMOS/NP_f_60_sor08b.wav,surprise,female,60,italian,NP
DEMoS/DEMOS/NP_f_47_tri07b.wav,sadness,female,47,italian,NP
DEMoS/DEMOS/NP_m_50_dis03c.wav,disgust,male,50,italian,NP
DEMoS/DEMOS/NP_f_48_col01c.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/NP_m_12_rab14b.wav,anger,male,12,italian,NP
DEMoS/DEMOS/NP_m_53_tri19b.wav,sadness,male,53,italian,NP
DEMoS/DEMOS/NP_m_25_dis01b.wav,disgust,male,25,italian,NP
DEMoS/DEMOS/NP_m_24_rab02b.wav,anger,male,24,italian,NP
DEMoS/DEMOS/NP_f_43_gio14b.wav,happiness,female,43,italian,NP
DEMoS/DEMOS/NP_m_28_tri18b.wav,sadness,male,28,italian,NP
DEMoS/DEMOS/NP_m_67_sor03b.wav,surprise,male,67,italian,NP
DEMoS/DEMOS/NP_f_48_gio08b.wav,happiness,female,48,italian,NP
DEMoS/DEMOS/PR_m_69_tri10b.wav,sadness,male,69,italian,PR
DEMoS/DEMOS/NP_m_58_col02c.wav,guilt,male,58,italian,NP
DEMoS/DEMOS/NP_m_23_pau01b.wav,fear,male,23,italian,NP
DEMoS/DEMOS/NP_f_54_gio19b.wav,happiness,female,54,italian,NP
DEMoS/DEMOS/NP_f_38_sor06b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_f_37_dis04c.wav,disgust,female,37,italian,NP
DEMoS/DEMOS/NP_m_25_gio04b.wav,happiness,male,25,italian,NP
DEMoS/DEMOS/NP_m_63_gio07c.wav,happiness,male,63,italian,NP
DEMoS/DEMOS/NP_m_08_sor08b.wav,surprise,male,08,italian,NP
DEMoS/DEMOS/NP_m_62_rab01b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/NP_f_29_tri17b.wav,sadness,female,29,italian,NP
DEMoS/DEMOS/PR_m_26_col12b.wav,guilt,male,26,italian,PR
DEMoS/DEMOS/NP_f_45_gio04b.wav,happiness,female,45,italian,NP
DEMoS/DEMOS/NP_m_08_col07b.wav,guilt,male,08,italian,NP
DEMoS/DEMOS/PR_m_33_tri03c.wav,sadness,male,33,italian,PR
DEMoS/DEMOS/NP_m_20_col13b.wav,guilt,male,20,italian,NP
DEMoS/DEMOS/NP_f_29_dis12b.wav,disgust,female,29,italian,NP
DEMoS/DEMOS/PR_m_59_pau01c.wav,fear,male,59,italian,PR
DEMoS/DEMOS/NP_m_52_rab05b.wav,anger,male,52,italian,NP
DEMoS/DEMOS/NP_m_66_tri15b.wav,sadness,male,66,italian,NP
DEMoS/DEMOS/NP_m_25_gio02b.wav,happiness,male,25,italian,NP
DEMoS/DEMOS/NP_m_28_pau01b.wav,fear,male,28,italian,NP
DEMoS/DEMOS/NP_m_10_dis19b.wav,disgust,male,10,italian,NP
DEMoS/DEMOS/NP_m_62_sor01b.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/PR_f_21_gio93b.wav,happiness,female,21,italian,PR
DEMoS/DEMOS/NP_m_42_tri11b.wav,sadness,male,42,italian,NP
DEMoS/DEMOS/NP_m_24_tri07b.wav,sadness,male,24,italian,NP
DEMoS/DEMOS/NP_m_19_gio17b.wav,happiness,male,19,italian,NP
DEMoS/DEMOS/PR_m_50_tri15c.wav,sadness,male,50,italian,PR
DEMoS/DEMOS/NP_m_06_col06b.wav,guilt,male,06,italian,NP
DEMoS/DEMOS/NP_m_39_dis03c.wav,disgust,male,39,italian,NP
DEMoS/DEMOS/NP_f_17_gio16b.wav,happiness,female,17,italian,NP
DEMoS/DEMOS/NP_f_60_tri14b.wav,sadness,female,60,italian,NP
DEMoS/DEMOS/NP_m_50_rab17b.wav,anger,male,50,italian,NP
DEMoS/DEMOS/NP_m_07_dis01b.wav,disgust,male,07,italian,NP
DEMoS/DEMOS/PR_f_31_tri02b.wav,sadness,female,31,italian,PR
DEMoS/DEMOS/NP_m_13_sor07b.wav,surprise,male,13,italian,NP
DEMoS/DEMOS/NP_m_67_col09b.wav,guilt,male,67,italian,NP
DEMoS/DEMOS/NP_m_06_rab15b.wav,anger,male,06,italian,NP
DEMoS/DEMOS/NP_f_38_gio05b.wav,happiness,female,38,italian,NP
DEMoS/DEMOS/NP_f_61_dis20b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/NP_m_41_dis16b.wav,disgust,male,41,italian,NP
DEMoS/DEMOS/PR_f_31_tri12b.wav,sadness,female,31,italian,PR
DEMoS/DEMOS/NP_f_61_rab04b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_f_45_tri03b.wav,sadness,female,45,italian,NP
DEMoS/DEMOS/NP_f_48_rab07b.wav,anger,female,48,italian,NP
DEMoS/DEMOS/NP_m_64_rab01b.wav,anger,male,64,italian,NP
DEMoS/DEMOS/NP_m_63_rab15b.wav,anger,male,63,italian,NP
DEMoS/DEMOS/NP_f_38_dis07b.wav,disgust,female,38,italian,NP
DEMoS/DEMOS/NP_m_68_tri08b.wav,sadness,male,68,italian,NP
DEMoS/DEMOS/NP_f_57_dis15b.wav,disgust,female,57,italian,NP
DEMoS/DEMOS/NP_m_14_col04b.wav,guilt,male,14,italian,NP
DEMoS/DEMOS/NP_m_04_rab06b.wav,anger,male,04,italian,NP
DEMoS/DEMOS/PR_f_61_col01c.wav,guilt,female,61,italian,PR
DEMoS/DEMOS/NP_m_34_dis04b.wav,disgust,male,34,italian,NP
DEMoS/DEMOS/NP_m_66_tri12b.wav,sadness,male,66,italian,NP
DEMoS/DEMOS/NP_m_20_tri08b.wav,sadness,male,20,italian,NP
DEMoS/DEMOS/NP_f_22_pau01b.wav,fear,female,22,italian,NP
DEMoS/DEMOS/NP_f_61_dis13b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/NP_m_27_dis19b.wav,disgust,male,27,italian,NP
DEMoS/DEMOS/NP_m_03_pau00a.wav,fear,male,03,italian,NP
DEMoS/DEMOS/NP_f_43_tri18b.wav,sadness,female,43,italian,NP
DEMoS/DEMOS/NP_m_62_dis01b.wav,disgust,male,62,italian,NP
DEMoS/DEMOS/NP_m_11_pau02b.wav,fear,male,11,italian,NP
DEMoS/DEMOS/NP_m_04_dis01b.wav,disgust,male,04,italian,NP
DEMoS/DEMOS/NP_m_28_pau03b.wav,fear,male,28,italian,NP
DEMoS/DEMOS/NP_m_09_dis20b.wav,disgust,male,09,italian,NP
DEMoS/DEMOS/NP_m_26_gio16b.wav,happiness,male,26,italian,NP
DEMoS/DEMOS/NP_f_46_col03b.wav,guilt,female,46,italian,NP
DEMoS/DEMOS/NP_m_69_sor10b.wav,surprise,male,69,italian,NP
DEMoS/DEMOS/NP_m_15_dis02b.wav,disgust,male,15,italian,NP
DEMoS/DEMOS/PR_f_22_tri03b.wav,sadness,female,22,italian,PR
DEMoS/DEMOS/NP_f_37_col05b.wav,guilt,female,37,italian,NP
DEMoS/DEMOS/NP_m_41_dis05b.wav,disgust,male,41,italian,NP
DEMoS/DEMOS/PR_f_31_pau00a.wav,fear,female,31,italian,PR
DEMoS/DEMOS/NP_f_43_tri14b.wav,sadness,female,43,italian,NP
DEMoS/DEMOS/NP_m_19_tri04b.wav,sadness,male,19,italian,NP
DEMoS/DEMOS/NP_m_16_pau07b.wav,fear,male,16,italian,NP
DEMoS/DEMOS/PR_m_59_sor01c.wav,surprise,male,59,italian,PR
DEMoS/DEMOS/NP_m_08_dis08b.wav,disgust,male,08,italian,NP
DEMoS/DEMOS/NP_f_21_col13b.wav,guilt,female,21,italian,NP
DEMoS/DEMOS/NP_f_47_dis06b.wav,disgust,female,47,italian,NP
DEMoS/DEMOS/NP_m_26_sor09b.wav,surprise,male,26,italian,NP
DEMoS/DEMOS/NP_f_45_gio05b.wav,happiness,female,45,italian,NP
DEMoS/DEMOS/NP_m_08_rab08b.wav,anger,male,08,italian,NP
DEMoS/DEMOS/NP_f_17_pau15b.wav,fear,female,17,italian,NP
DEMoS/DEMOS/NP_f_60_pau01b.wav,fear,female,60,italian,NP
DEMoS/DEMOS/NP_m_34_sor11b.wav,surprise,male,34,italian,NP
DEMoS/DEMOS/NP_m_23_dis07b.wav,disgust,male,23,italian,NP
DEMoS/DEMOS/PR_m_28_sor05b.wav,surprise,male,28,italian,PR
DEMoS/DEMOS/NP_m_51_rab09b.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_m_33_rab03b.wav,anger,male,33,italian,NP
DEMoS/DEMOS/NP_m_42_sor06b.wav,surprise,male,42,italian,NP
DEMoS/DEMOS/NP_m_04_col09b.wav,guilt,male,04,italian,NP
DEMoS/DEMOS/NP_m_24_dis14b.wav,disgust,male,24,italian,NP
DEMoS/DEMOS/NP_m_13_tri14b.wav,sadness,male,13,italian,NP
DEMoS/DEMOS/NP_f_40_col10b.wav,guilt,female,40,italian,NP
DEMoS/DEMOS/NP_f_61_rab16b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_13_dis00a.wav,disgust,male,13,italian,NP
DEMoS/DEMOS/NP_m_14_tri08b.wav,sadness,male,14,italian,NP
DEMoS/DEMOS/NP_m_52_col06b.wav,guilt,male,52,italian,NP
DEMoS/DEMOS/NP_f_17_rab03b.wav,anger,female,17,italian,NP
DEMoS/DEMOS/NP_f_40_dis10b.wav,disgust,female,40,italian,NP
DEMoS/DEMOS/NP_m_26_dis06b.wav,disgust,male,26,italian,NP
DEMoS/DEMOS/NP_m_33_rab11b.wav,anger,male,33,italian,NP
DEMoS/DEMOS/NP_f_17_rab18b.wav,anger,female,17,italian,NP
DEMoS/DEMOS/NP_f_17_sor03b.wav,surprise,female,17,italian,NP
DEMoS/DEMOS/PR_f_22_sor07b.wav,surprise,female,22,italian,PR
DEMoS/DEMOS/NP_m_18_col04b.wav,guilt,male,18,italian,NP
DEMoS/DEMOS/NP_m_65_rab06b.wav,anger,male,65,italian,NP
DEMoS/DEMOS/NP_f_40_rab06b.wav,anger,female,40,italian,NP
DEMoS/DEMOS/NP_m_28_rab04b.wav,anger,male,28,italian,NP
DEMoS/DEMOS/NP_m_52_tri05c.wav,sadness,male,52,italian,NP
DEMoS/DEMOS/PR_m_03_rab19b.wav,anger,male,03,italian,PR
DEMoS/DEMOS/PR_f_49_dis09b.wav,disgust,female,49,italian,PR
DEMoS/DEMOS/NP_m_42_pau02c.wav,fear,male,42,italian,NP
DEMoS/DEMOS/PR_m_23_sor12b.wav,surprise,male,23,italian,PR
DEMoS/DEMOS/PR_f_56_rab01c.wav,anger,female,56,italian,PR
DEMoS/DEMOS/NP_m_39_col05c.wav,guilt,male,39,italian,NP
DEMoS/DEMOS/NP_f_57_col10b.wav,guilt,female,57,italian,NP
DEMoS/DEMOS/NP_f_29_tri02b.wav,sadness,female,29,italian,NP
DEMoS/DEMOS/NP_m_33_dis04c.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/NP_f_45_gio16b.wav,happiness,female,45,italian,NP
DEMoS/DEMOS/NP_f_47_pau05b.wav,fear,female,47,italian,NP
DEMoS/DEMOS/NP_m_25_col10b.wav,guilt,male,25,italian,NP
DEMoS/DEMOS/NP_m_23_dis12b.wav,disgust,male,23,italian,NP
DEMoS/DEMOS/NP_m_69_rab13b.wav,anger,male,69,italian,NP
DEMoS/DEMOS/NP_m_52_pau10b.wav,fear,male,52,italian,NP
DEMoS/DEMOS/NP_m_51_rab17b.wav,anger,male,51,italian,NP
DEMoS/DEMOS/NP_f_47_rab09b.wav,anger,female,47,italian,NP
DEMoS/DEMOS/NP_f_61_rab12b.wav,anger,female,61,italian,NP
DEMoS/DEMOS/NP_m_62_gio02c.wav,happiness,male,62,italian,NP
DEMoS/DEMOS/NP_m_62_tri01c.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_f_47_dis04b.wav,disgust,female,47,italian,NP
DEMoS/DEMOS/NP_m_63_dis18b.wav,disgust,male,63,italian,NP
DEMoS/DEMOS/NP_f_47_col07b.wav,guilt,female,47,italian,NP
DEMoS/DEMOS/PR_m_63_col06c.wav,guilt,male,63,italian,PR
DEMoS/DEMOS/NP_f_37_pau04b.wav,fear,female,37,italian,NP
DEMoS/DEMOS/NP_m_62_dis08b.wav,disgust,male,62,italian,NP
DEMoS/DEMOS/NP_m_26_pau07b.wav,fear,male,26,italian,NP
DEMoS/DEMOS/NP_m_28_gio02b.wav,happiness,male,28,italian,NP
DEMoS/DEMOS/NP_f_45_gio08c.wav,happiness,female,45,italian,NP
DEMoS/DEMOS/PR_f_01_col03b.wav,guilt,female,01,italian,PR
DEMoS/DEMOS/NP_m_28_col05b.wav,guilt,male,28,italian,NP
DEMoS/DEMOS/PR_m_33_gio06c.wav,happiness,male,33,italian,PR
DEMoS/DEMOS/NP_m_32_col01c.wav,guilt,male,32,italian,NP
DEMoS/DEMOS/NP_m_51_gio19b.wav,happiness,male,51,italian,NP
DEMoS/DEMOS/NP_m_68_sor01b.wav,surprise,male,68,italian,NP
DEMoS/DEMOS/PR_m_11_tri15b.wav,sadness,male,11,italian,PR
DEMoS/DEMOS/NP_m_42_pau04b.wav,fear,male,42,italian,NP
DEMoS/DEMOS/NP_m_19_col11b.wav,guilt,male,19,italian,NP
DEMoS/DEMOS/NP_f_46_dis22b.wav,disgust,female,46,italian,NP
DEMoS/DEMOS/NP_m_53_col07b.wav,guilt,male,53,italian,NP
DEMoS/DEMOS/PR_m_68_col04c.wav,guilt,male,68,italian,PR
DEMoS/DEMOS/NP_f_54_pau01b.wav,fear,female,54,italian,NP
DEMoS/DEMOS/NP_m_30_col03b.wav,guilt,male,30,italian,NP
DEMoS/DEMOS/NP_m_63_dis00a.wav,disgust,male,63,italian,NP
DEMoS/DEMOS/NP_m_13_rab03b.wav,anger,male,13,italian,NP
DEMoS/DEMOS/NP_f_45_rab01c.wav,anger,female,45,italian,NP
DEMoS/DEMOS/NP_f_21_gio01b.wav,happiness,female,21,italian,NP
DEMoS/DEMOS/NP_m_27_dis09b.wav,disgust,male,27,italian,NP
DEMoS/DEMOS/NP_f_61_dis03b.wav,disgust,female,61,italian,NP
DEMoS/DEMOS/NP_m_05_col08b.wav,guilt,male,05,italian,NP
DEMoS/DEMOS/NP_m_19_gio12b.wav,happiness,male,19,italian,NP
DEMoS/DEMOS/NP_f_56_gio16b.wav,happiness,female,56,italian,NP
DEMoS/DEMOS/NP_m_62_rab14b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/NP_m_26_gio14b.wav,happiness,male,26,italian,NP
DEMoS/DEMOS/NP_m_26_col11b.wav,guilt,male,26,italian,NP
DEMoS/DEMOS/NP_f_48_tri06b.wav,sadness,female,48,italian,NP
DEMoS/DEMOS/NP_m_33_dis10b.wav,disgust,male,33,italian,NP
DEMoS/DEMOS/PR_m_11_col12b.wav,guilt,male,11,italian,PR
DEMoS/DEMOS/NP_m_06_sor00a.wav,surprise,male,06,italian,NP
DEMoS/DEMOS/PR_m_69_sor08b.wav,surprise,male,69,italian,PR
DEMoS/DEMOS/NP_m_06_sor01b.wav,surprise,male,06,italian,NP
DEMoS/DEMOS/PR_m_11_rab15b.wav,anger,male,11,italian,PR
DEMoS/DEMOS/PR_m_26_rab20b.wav,anger,male,26,italian,PR
DEMoS/DEMOS/NP_f_48_dis03c.wav,disgust,female,48,italian,NP
DEMoS/DEMOS/NP_m_28_dis05b.wav,disgust,male,28,italian,NP
DEMoS/DEMOS/NP_f_47_rab04b.wav,anger,female,47,italian,NP
DEMoS/DEMOS/NP_m_64_col05b.wav,guilt,male,64,italian,NP
DEMoS/DEMOS/NP_m_64_tri12b.wav,sadness,male,64,italian,NP
DEMoS/DEMOS/NP_m_15_sor08b.wav,surprise,male,15,italian,NP
DEMoS/DEMOS/PR_m_59_dis03c.wav,disgust,male,59,italian,PR
DEMoS/DEMOS/NP_f_29_dis04b.wav,disgust,female,29,italian,NP
DEMoS/DEMOS/NP_f_38_tri16b.wav,sadness,female,38,italian,NP
DEMoS/DEMOS/NP_m_28_gio18b.wav,happiness,male,28,italian,NP
DEMoS/DEMOS/NP_f_48_col04b.wav,guilt,female,48,italian,NP
DEMoS/DEMOS/NP_f_17_tri18b.wav,sadness,female,17,italian,NP
DEMoS/DEMOS/NP_f_40_dis21b.wav,disgust,female,40,italian,NP
DEMoS/DEMOS/PR_f_22_col00a.wav,guilt,female,22,italian,PR
DEMoS/DEMOS/PR_m_50_pau05c.wav,fear,male,50,italian,PR
DEMoS/DEMOS/PR_m_66_dis10b.wav,disgust,male,66,italian,PR
DEMoS/DEMOS/NP_m_16_dis09b.wav,disgust,male,16,italian,NP
DEMoS/DEMOS/NP_m_07_pau14b.wav,fear,male,07,italian,NP
DEMoS/DEMOS/NP_m_23_sor04b.wav,surprise,male,23,italian,NP
DEMoS/DEMOS/PR_f_54_col01c.wav,guilt,female,54,italian,PR
DEMoS/DEMOS/NP_m_68_dis01c.wav,disgust,male,68,italian,NP
DEMoS/DEMOS/NP_m_34_sor01c.wav,surprise,male,34,italian,NP
DEMoS/DEMOS/NP_m_12_dis12b.wav,disgust,male,12,italian,NP
DEMoS/DEMOS/PR_m_53_gio17b.wav,happiness,male,53,italian,PR
DEMoS/DEMOS/PR_m_24_sor10b.wav,surprise,male,24,italian,PR
DEMoS/DEMOS/NP_m_18_gio02b.wav,happiness,male,18,italian,NP
DEMoS/DEMOS/NP_f_40_gio03b.wav,happiness,female,40,italian,NP
DEMoS/DEMOS/NP_m_58_tri11b.wav,sadness,male,58,italian,NP
DEMoS/DEMOS/NP_f_55_rab02c.wav,anger,female,55,italian,NP
DEMoS/DEMOS/NP_m_23_col01b.wav,guilt,male,23,italian,NP
DEMoS/DEMOS/NP_m_11_rab07b.wav,anger,male,11,italian,NP
DEMoS/DEMOS/NP_m_12_rab16b.wav,anger,male,12,italian,NP
DEMoS/DEMOS/NP_m_32_gio04b.wav,happiness,male,32,italian,NP
DEMoS/DEMOS/NP_m_63_col05b.wav,guilt,male,63,italian,NP
DEMoS/DEMOS/NP_m_32_rab02b.wav,anger,male,32,italian,NP
DEMoS/DEMOS/NP_f_60_col00a.wav,guilt,female,60,italian,NP
DEMoS/DEMOS/NP_m_62_tri09c.wav,sadness,male,62,italian,NP
DEMoS/DEMOS/NP_f_56_tri12b.wav,sadness,female,56,italian,NP
DEMoS/DEMOS/NP_m_26_dis00a.wav,disgust,male,26,italian,NP
DEMoS/DEMOS/NP_m_66_gio00a.wav,happiness,male,66,italian,NP
DEMoS/DEMOS/NP_m_62_rab07b.wav,anger,male,62,italian,NP
DEMoS/DEMOS/NP_m_64_gio06b.wav,happiness,male,64,italian,NP
DEMoS/DEMOS/NP_f_47_dis02c.wav,disgust,female,47,italian,NP
DEMoS/DEMOS/NP_m_68_dis03c.wav,disgust,male,68,italian,NP
DEMoS/DEMOS/NP_f_61_gio00a.wav,happiness,female,61,italian,NP
DEMoS/DEMOS/NP_f_47_dis02b.wav,disgust,female,47,italian,NP
DEMoS/DEMOS/NP_f_57_dis12b.wav,disgust,female,57,italian,NP
DEMoS/DEMOS/NP_f_55_pau03b.wav,fear,female,55,italian,NP
DEMoS/DEMOS/NP_f_38_sor05b.wav,surprise,female,38,italian,NP
DEMoS/DEMOS/NP_m_27_dis23b.wav,disgust,male,27,italian,NP
DEMoS/DEMOS/NP_m_50_gio02b.wav,happiness,male,50,italian,NP
DEMoS/DEMOS/NP_f_49_sor02b.wav,surprise,female,49,italian,NP
DEMoS/DEMOS/NP_m_51_dis02c.wav,disgust,male,51,italian,NP
DEMoS/DEMOS/NP_m_33_col11b.wav,guilt,male,33,italian,NP
DEMoS/DEMOS/NP_m_34_gio07c.wav,happiness,male,34,italian,NP
DEMoS/DEMOS/PR_m_53_tri02b.wav,sadness,male,53,italian,PR
DEMoS/DEMOS/NP_m_03_sor13b.wav,surprise,male,03,italian,NP
DEMoS/DEMOS/NP_m_62_sor06b.wav,surprise,male,62,italian,NP
DEMoS/DEMOS/NP_f_40_dis03b.wav,disgust,female,40,italian,NP
DEMoS/DEMOS/NP_m_06_gio02b.wav,happiness,male,06,italian,NP
DEMoS/DEMOS/NP_m_18_gio20b.wav,happiness,male,18,italian,NP
DEMoS/DEMOS/NP_f_56_pau13b.wav,fear,female,56,italian,NP
DEMoS/DEMOS/NP_m_12_dis11b.wav,disgust,male,12,italian,NP
DEMoS/DEMOS/NP_f_55_rab09b.wav,anger,female,55,italian,NP
DEMoS/DEMOS/NP_f_36_rab02b.wav,anger,female,36,italian,NP
DEMoS/DEMOS/NP_m_68_rab07b.wav,anger,male,68,italian,NP
DEMoS/DEMOS/NP_f_22_dis14b.wav,disgust,female,22,italian,NP
DEMoS/DEMOS/NP_f_48_tri08b.wav,sadness,female,48,italian,NP
DEMoS/DEMOS/PR_m_59_dis02c.wav,disgust,male,59,italian,PR
DEMoS/DEMOS/NP_m_50_dis20b.wav,disgust,male,50,italian,NP
DEMoS/DEMOS/NP_m_09_dis15b.wav,disgust,male,09,italian,NP
DEMoS/DEMOS/NP_f_45_sor13b.wav,surprise,female,45,italian,NP
DEMoS/DEMOS/NP_f_46_gio10c.wav,happiness,female,46,italian,NP
DEMoS/DEMOS/NP_f_56_dis11b.wav,disgust,female,56,italian,NP
DEMoS/DEMOS/NP_f_54_pau15b.wav,fear,female,54,italian,NP
DEMoS/DEMOS/NP_m_24_col03b.wav,guilt,male,24,italian,NP
DEMoS/DEMOS/NP_f_21_rab05b.wav,anger,female,21,italian,NP
DEMoS/DEMOS/NP_f_31_col04b.wav,guilt,female,31,italian,NP
DEMoS/DEMOS/NP_m_05_gio02b.wav,happiness,male,05,italian,NP
DEMoS/DEMOS/NP_f_56_sor10b.wav,surprise,female,56,italian,NP
DEMoS/DEMOS/PR_f_46_dis01c.wav,disgust,female,46,italian,PR
DEMoS/DEMOS/NP_m_05_gio04b.wav,happiness,male,05,italian,NP
DEMoS/DEMOS/PR_m_41_tri01b.wav,sadness,male,41,italian,PR
DEMoS/DEMOS/NP_m_07_tri10b.wav,sadness,male,07,italian,NP
DEMoS/DEMOS/NP_m_02_col10b.wav,guilt,male,02,italian,NP
DEMoS/DEMOS/NP_m_58_dis22b.wav,disgust,male,58,italian,NP
DEMoS/DEMOS/NP_m_23_gio12b.wav,happiness,male,23,italian,NP
