file,emotion_level,speakers,gender,age,word,language
BAVED/3/55-m-16-3-1-1043.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-1-841.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/49-m-23-3-1-1001.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/50-f-5-3-2-856.wav,high,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-0-1030.wav,low,55,male,16,الفيلم,arabic
BAVED/3/14-m-23-3-1-926.wav,normal,14,male,23,الفيلم,arabic
BAVED/3/18-m-21-3-2-932.wav,high,18,male,21,الفيلم,arabic
BAVED/3/4-m-20-3-1-942.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-0-962.wav,low,47,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-2-971.wav,high,47,male,20,الفيلم,arabic
BAVED/3/51-m-20-3-2-1017.wav,high,51,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-2-974.wav,high,47,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-2-915.wav,high,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-0-873.wav,low,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-2-913.wav,high,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-1-964.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-0-836.wav,low,50,female,5,الفيلم,arabic
BAVED/3/47-m-20-3-2-972.wav,high,47,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-2-1008.wav,high,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-1-1057.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/49-m-23-3-0-989.wav,low,49,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-1-900.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-2-977.wav,high,47,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-2-1009.wav,high,49,male,23,الفيلم,arabic
BAVED/3/51-m-20-3-0-1013.wav,low,51,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-0-985.wav,low,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-2-1063.wav,high,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-2-1070.wav,high,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-1-892.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-0-1026.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-2-1071.wav,high,55,male,16,الفيلم,arabic
BAVED/3/49-m-23-3-0-992.wav,low,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-1-1056.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/51-m-20-3-2-1018.wav,high,51,male,20,الفيلم,arabic
BAVED/3/102-f-40-3-1-40.wav,normal,102,female,40,الفيلم,arabic
BAVED/3/103-f-22-3-2-44.wav,high,103,female,22,الفيلم,arabic
BAVED/3/50-f-5-3-0-830.wav,low,50,female,5,الفيلم,arabic
BAVED/3/54-f-19-3-1-866.wav,normal,54,female,19,الفيلم,arabic
BAVED/3/50-f-5-3-2-849.wav,high,50,female,5,الفيلم,arabic
BAVED/3/4-m-20-3-2-949.wav,high,4,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-0-832.wav,low,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-2-912.wav,high,56,female,40,الفيلم,arabic
BAVED/3/10-f-20-3-1-822.wav,normal,10,female,20,الفيلم,arabic
BAVED/3/4-m-20-3-2-950.wav,high,4,male,20,الفيلم,arabic
BAVED/3/47-m-20-3-0-957.wav,low,47,male,20,الفيلم,arabic
BAVED/3/3-f-21-3-2-824.wav,high,3,female,21,الفيلم,arabic
BAVED/3/50-f-5-3-1-839.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-2-1066.wav,high,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-2-1065.wav,high,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-2-851.wav,high,50,female,5,الفيلم,arabic
BAVED/3/49-m-23-3-1-996.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/4-m-20-3-0-936.wav,low,4,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-1-1003.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-2-904.wav,high,56,female,40,الفيلم,arabic
BAVED/3/48-m-21-3-2-984.wav,high,48,male,21,الفيلم,arabic
BAVED/3/49-m-23-3-1-997.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/12-f-19-3-2-823.wav,high,12,female,19,الفيلم,arabic
BAVED/3/5-m-20-3-2-1012.wav,high,5,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-2-1011.wav,high,49,male,23,الفيلم,arabic
BAVED/3/51-m-20-3-0-1014.wav,low,51,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-0-988.wav,low,49,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-0-882.wav,low,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-0-1034.wav,low,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-1-901.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-0-879.wav,low,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-1-842.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-2-1062.wav,high,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-1-843.wav,normal,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-2-919.wav,high,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-0-1029.wav,low,55,male,16,الفيلم,arabic
BAVED/3/7-m-22-3-0-1076.wav,low,7,male,22,الفيلم,arabic
BAVED/3/55-m-16-3-1-1040.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/9-f-20-3-1-920.wav,normal,9,female,20,الفيلم,arabic
BAVED/3/56-f-40-3-1-894.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-2-918.wav,high,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-0-958.wav,low,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-0-828.wav,low,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-1-899.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/0-m-21-3-2-922.wav,high,0,male,21,الفيلم,arabic
BAVED/3/55-m-16-3-1-1055.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/47-m-20-3-2-976.wav,high,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-2-853.wav,high,50,female,5,الفيلم,arabic
BAVED/3/4-m-20-3-0-935.wav,low,4,male,20,الفيلم,arabic
BAVED/3/4-m-20-3-0-939.wav,low,4,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-1-1000.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/54-f-19-3-1-867.wav,normal,54,female,19,الفيلم,arabic
BAVED/3/56-f-40-3-0-886.wav,low,56,female,40,الفيلم,arabic
BAVED/3/47-m-20-3-2-981.wav,high,47,male,20,الفيلم,arabic
BAVED/3/48-m-21-3-0-982.wav,low,48,male,21,الفيلم,arabic
BAVED/3/6-m-21-3-0-1075.wav,low,6,male,21,الفيلم,arabic
BAVED/3/54-f-19-3-2-870.wav,high,54,female,19,الفيلم,arabic
BAVED/3/17-m-23-3-1-929.wav,normal,17,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-1-890.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-848.wav,high,50,female,5,الفيلم,arabic
BAVED/3/4-m-20-3-2-951.wav,high,4,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-0-884.wav,low,56,female,40,الفيلم,arabic
BAVED/3/49-m-23-3-1-1006.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/4-m-20-3-0-937.wav,low,4,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-2-854.wav,high,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-1-891.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-1-1044.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/51-m-20-3-1-1015.wav,normal,51,male,20,الفيلم,arabic
BAVED/3/4-m-20-3-1-947.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-1-1005.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/4-m-20-3-0-940.wav,low,4,male,20,الفيلم,arabic
BAVED/3/4-m-20-3-1-946.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-1-998.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/49-m-23-3-1-999.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/54-f-19-3-0-863.wav,low,54,female,19,الفيلم,arabic
BAVED/3/17-m-23-3-2-931.wav,high,17,male,23,الفيلم,arabic
BAVED/3/49-m-23-3-0-987.wav,low,49,male,23,الفيلم,arabic
BAVED/3/56-f-40-3-0-874.wav,low,56,female,40,الفيلم,arabic
BAVED/3/50-f-5-3-2-859.wav,high,50,female,5,الفيلم,arabic
BAVED/3/103-f-22-3-1-43.wav,normal,103,female,22,الفيلم,arabic
BAVED/3/50-f-5-3-0-835.wav,low,50,female,5,الفيلم,arabic
BAVED/3/54-f-19-3-0-865.wav,low,54,female,19,الفيلم,arabic
BAVED/3/4-m-20-3-1-945.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/49-m-23-3-1-1004.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/46-m-20-3-1-953.wav,normal,46,male,20,الفيلم,arabic
BAVED/3/101-m-20-3-2-47.wav,high,101,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-0-1024.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-1-1048.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/2-m-25-3-1-934.wav,normal,2,male,25,الفيلم,arabic
BAVED/3/47-m-20-3-1-966.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-0-831.wav,low,50,female,5,الفيلم,arabic
BAVED/3/13-m-18-3-1-925.wav,normal,13,male,18,الفيلم,arabic
BAVED/3/55-m-16-3-0-1035.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-0-1033.wav,low,55,male,16,الفيلم,arabic
BAVED/3/55-m-16-3-1-1046.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-0-838.wav,low,50,female,5,الفيلم,arabic
BAVED/3/55-m-16-3-2-1060.wav,high,55,male,16,الفيلم,arabic
BAVED/3/47-m-20-3-2-975.wav,high,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-2-858.wav,high,50,female,5,الفيلم,arabic
BAVED/3/47-m-20-3-1-968.wav,normal,47,male,20,الفيلم,arabic
BAVED/3/56-f-40-3-2-905.wav,high,56,female,40,الفيلم,arabic
BAVED/3/49-m-23-3-1-993.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/47-m-20-3-0-956.wav,low,47,male,20,الفيلم,arabic
BAVED/3/4-m-20-3-1-943.wav,normal,4,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-1-1039.wav,normal,55,male,16,الفيلم,arabic
BAVED/3/47-m-20-3-0-955.wav,low,47,male,20,الفيلم,arabic
BAVED/3/55-m-16-3-2-1064.wav,high,55,male,16,الفيلم,arabic
BAVED/3/56-f-40-3-1-895.wav,normal,56,female,40,الفيلم,arabic
BAVED/3/56-f-40-3-2-908.wav,high,56,female,40,الفيلم,arabic
BAVED/3/55-m-16-3-2-1074.wav,high,55,male,16,الفيلم,arabic
BAVED/3/11-m-23-3-0-924.wav,low,11,male,23,الفيلم,arabic
BAVED/3/49-m-23-3-1-995.wav,normal,49,male,23,الفيلم,arabic
BAVED/3/55-m-16-3-0-1028.wav,low,55,male,16,الفيلم,arabic
BAVED/3/50-f-5-3-0-826.wav,low,50,female,5,الفيلم,arabic
BAVED/3/56-f-40-3-0-883.wav,low,56,female,40,الفيلم,arabic
BAVED/3/8-m-18-3-2-1077.wav,high,8,male,18,الفيلم,arabic
BAVED/3/50-f-5-3-0-825.wav,low,50,female,5,الفيلم,arabic
BAVED/3/47-m-20-3-0-961.wav,low,47,male,20,الفيلم,arabic
BAVED/3/50-f-5-3-2-862.wav,high,50,female,5,الفيلم,arabic
BAVED/3/102-f-40-3-2-41.wav,high,102,female,40,الفيلم,arabic
BAVED/3/49-m-23-3-1-1007.wav,normal,49,male,23,الفيلم,arabic
BAVED/0/50-f-5-0-2-33.wav,high,50,female,5,اعجبني,arabic
BAVED/0/56-f-40-0-2-101.wav,high,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-2-97.wav,high,56,female,40,اعجبني,arabic
BAVED/0/47-m-20-0-2-172.wav,high,47,male,20,اعجبني,arabic
BAVED/0/47-m-20-0-2-168.wav,high,47,male,20,اعجبني,arabic
BAVED/0/55-m-16-0-2-257.wav,high,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-1-69.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/4-m-20-0-0-143.wav,low,4,male,20,اعجبني,arabic
BAVED/0/15-m-24-0-2-111.wav,high,15,male,24,اعجبني,arabic
BAVED/0/50-f-5-0-1-23.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/17-m-23-0-1-116.wav,normal,17,male,23,اعجبني,arabic
BAVED/0/37-m-14-0-1-138.wav,normal,37,male,14,اعجبني,arabic
BAVED/0/50-f-5-0-2-39.wav,high,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-2-252.wav,high,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-1-82.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/54-f-19-0-1-46.wav,normal,54,female,19,اعجبني,arabic
BAVED/0/15-m-24-0-2-112.wav,high,15,male,24,اعجبني,arabic
BAVED/0/102-f-40-0-1-4.wav,normal,102,female,40,اعجبني,arabic
BAVED/0/50-f-5-0-0-15.wav,low,50,female,5,اعجبني,arabic
BAVED/0/51-m-20-0-0-204.wav,low,51,male,20,اعجبني,arabic
BAVED/0/30-m-18-0-0-131.wav,low,30,male,18,اعجبني,arabic
BAVED/0/50-f-5-0-2-32.wav,high,50,female,5,اعجبني,arabic
BAVED/0/38-f-22-0-2-4.wav,high,38,female,22,اعجبني,arabic
BAVED/0/27-m-21-0-2-128.wav,high,27,male,21,اعجبني,arabic
BAVED/0/10-f-20-0-1-0.wav,normal,10,female,20,اعجبني,arabic
BAVED/0/46-m-20-0-1-157.wav,normal,46,male,20,اعجبني,arabic
BAVED/0/28-m-23-0-2-129.wav,high,28,male,23,اعجبني,arabic
BAVED/0/56-f-40-0-1-72.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/50-f-5-0-1-24.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/47-m-20-0-0-159.wav,low,47,male,20,اعجبني,arabic
BAVED/0/55-m-16-0-0-226.wav,low,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-0-56.wav,low,56,female,40,اعجبني,arabic
BAVED/0/49-m-23-0-2-195.wav,high,49,male,23,اعجبني,arabic
BAVED/0/56-f-40-0-1-70.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-2-94.wav,high,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-0-52.wav,low,56,female,40,اعجبني,arabic
BAVED/0/12-f-19-0-2-1.wav,high,12,female,19,اعجبني,arabic
BAVED/0/50-f-5-0-2-38.wav,high,50,female,5,اعجبني,arabic
BAVED/0/101-m-20-0-0-9.wav,low,101,male,20,اعجبني,arabic
BAVED/0/56-f-40-0-2-96.wav,high,56,female,40,اعجبني,arabic
BAVED/0/26-m-19-0-0-127.wav,low,26,male,19,اعجبني,arabic
BAVED/0/56-f-40-0-1-76.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-0-61.wav,low,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-1-231.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/51-m-20-0-1-206.wav,normal,51,male,20,اعجبني,arabic
BAVED/0/49-m-23-0-2-194.wav,high,49,male,23,اعجبني,arabic
BAVED/0/29-m-23-0-2-130.wav,high,29,male,23,اعجبني,arabic
BAVED/0/50-f-5-0-0-16.wav,low,50,female,5,اعجبني,arabic
BAVED/0/50-f-5-0-2-40.wav,high,50,female,5,اعجبني,arabic
BAVED/0/16-m-17-0-0-113.wav,low,16,male,17,اعجبني,arabic
BAVED/0/50-f-5-0-0-18.wav,low,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-0-218.wav,low,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-2-253.wav,high,55,male,16,اعجبني,arabic
BAVED/0/51-m-20-0-1-205.wav,normal,51,male,20,اعجبني,arabic
BAVED/0/6-m-21-0-0-262.wav,low,6,male,21,اعجبني,arabic
BAVED/0/47-m-20-0-2-169.wav,high,47,male,20,اعجبني,arabic
BAVED/0/49-m-23-0-1-191.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/3-f-21-0-2-3.wav,high,3,female,21,اعجبني,arabic
BAVED/0/56-f-40-0-1-77.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/47-m-20-0-1-163.wav,normal,47,male,20,اعجبني,arabic
BAVED/0/50-f-5-0-2-42.wav,high,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-0-224.wav,low,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-1-179.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/23-m-22-0-0-124.wav,low,23,male,22,اعجبني,arabic
BAVED/0/55-m-16-0-1-232.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/47-m-20-0-1-165.wav,normal,47,male,20,اعجبني,arabic
BAVED/0/7-m-22-0-0-263.wav,low,7,male,22,اعجبني,arabic
BAVED/0/50-f-5-0-0-10.wav,low,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-2-248.wav,high,55,male,16,اعجبني,arabic
BAVED/0/100-f-6-0-2-2.wav,high,100,female,6,اعجبني,arabic
BAVED/0/55-m-16-0-2-254.wav,high,55,male,16,اعجبني,arabic
BAVED/0/50-f-5-0-0-13.wav,low,50,female,5,اعجبني,arabic
BAVED/0/4-m-20-0-2-152.wav,high,4,male,20,اعجبني,arabic
BAVED/0/49-m-23-0-1-182.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/56-f-40-0-2-86.wav,high,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-0-51.wav,low,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-0-215.wav,low,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-2-100.wav,high,56,female,40,اعجبني,arabic
BAVED/0/46-m-20-0-0-156.wav,low,46,male,20,اعجبني,arabic
BAVED/0/4-m-20-0-2-148.wav,high,4,male,20,اعجبني,arabic
BAVED/0/55-m-16-0-1-234.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-2-247.wav,high,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-2-87.wav,high,56,female,40,اعجبني,arabic
BAVED/0/50-f-5-0-2-34.wav,high,50,female,5,اعجبني,arabic
BAVED/0/50-f-5-0-1-20.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-2-250.wav,high,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-1-189.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/103-f-22-0-1-7.wav,normal,103,female,22,اعجبني,arabic
BAVED/0/49-m-23-0-2-196.wav,high,49,male,23,اعجبني,arabic
BAVED/0/41-f-40-0-2-6.wav,high,41,female,40,اعجبني,arabic
BAVED/0/36-m-19-0-1-137.wav,normal,36,male,19,اعجبني,arabic
BAVED/0/56-f-40-0-2-90.wav,high,56,female,40,اعجبني,arabic
BAVED/0/49-m-23-0-1-181.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/55-m-16-0-0-217.wav,low,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-1-185.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/103-f-22-0-1-6.wav,normal,103,female,22,اعجبني,arabic
BAVED/0/50-f-5-0-2-31.wav,high,50,female,5,اعجبني,arabic
BAVED/0/54-f-19-0-2-48.wav,high,54,female,19,اعجبني,arabic
BAVED/0/55-m-16-0-2-251.wav,high,55,male,16,اعجبني,arabic
BAVED/0/56-f-40-0-1-80.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-2-88.wav,high,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-2-98.wav,high,56,female,40,اعجبني,arabic
BAVED/0/103-f-22-0-2-8.wav,high,103,female,22,اعجبني,arabic
BAVED/0/56-f-40-0-2-93.wav,high,56,female,40,اعجبني,arabic
BAVED/0/50-f-5-0-2-37.wav,high,50,female,5,اعجبني,arabic
BAVED/0/56-f-40-0-2-92.wav,high,56,female,40,اعجبني,arabic
BAVED/0/47-m-20-0-0-160.wav,low,47,male,20,اعجبني,arabic
BAVED/0/34-m-21-0-0-135.wav,low,34,male,21,اعجبني,arabic
BAVED/0/55-m-16-0-2-249.wav,high,55,male,16,اعجبني,arabic
BAVED/0/46-m-20-0-2-158.wav,high,46,male,20,اعجبني,arabic
BAVED/0/50-f-5-0-0-14.wav,low,50,female,5,اعجبني,arabic
BAVED/0/50-f-5-0-2-36.wav,high,50,female,5,اعجبني,arabic
BAVED/0/45-m-20-0-0-155.wav,low,45,male,20,اعجبني,arabic
BAVED/0/55-m-16-0-1-238.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/48-m-21-0-0-173.wav,low,48,male,21,اعجبني,arabic
BAVED/0/53-m-20-0-2-211.wav,high,53,male,20,اعجبني,arabic
BAVED/0/47-m-20-0-0-162.wav,low,47,male,20,اعجبني,arabic
BAVED/0/4-m-20-0-2-149.wav,high,4,male,20,اعجبني,arabic
BAVED/0/56-f-40-0-1-79.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-1-71.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/47-m-20-0-1-166.wav,normal,47,male,20,اعجبني,arabic
BAVED/0/4-m-20-0-2-147.wav,high,4,male,20,اعجبني,arabic
BAVED/0/55-m-16-0-2-259.wav,high,55,male,16,اعجبني,arabic
BAVED/0/53-m-20-0-1-210.wav,normal,53,male,20,اعجبني,arabic
BAVED/0/18-m-21-0-2-118.wav,high,18,male,21,اعجبني,arabic
BAVED/0/50-f-5-0-1-28.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-2-258.wav,high,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-0-222.wav,low,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-0-176.wav,low,49,male,23,اعجبني,arabic
BAVED/0/32-m-24-0-2-133.wav,high,32,male,24,اعجبني,arabic
BAVED/0/56-f-40-0-0-58.wav,low,56,female,40,اعجبني,arabic
BAVED/0/50-f-5-0-0-9.wav,low,50,female,5,اعجبني,arabic
BAVED/0/56-f-40-0-1-83.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-1-239.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/4-m-20-0-2-151.wav,high,4,male,20,اعجبني,arabic
BAVED/0/49-m-23-0-2-200.wav,high,49,male,23,اعجبني,arabic
BAVED/0/14-m-23-0-1-110.wav,normal,14,male,23,اعجبني,arabic
BAVED/0/50-f-5-0-1-25.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/24-m-18-0-1-125.wav,normal,24,male,18,اعجبني,arabic
BAVED/0/102-f-40-0-2-5.wav,high,102,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-0-60.wav,low,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-1-67.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/49-m-23-0-2-197.wav,high,49,male,23,اعجبني,arabic
BAVED/0/55-m-16-0-1-240.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/22-m-23-0-1-123.wav,normal,22,male,23,اعجبني,arabic
BAVED/0/56-f-40-0-2-103.wav,high,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-1-228.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/2-m-25-0-1-121.wav,normal,2,male,25,اعجبني,arabic
BAVED/0/56-f-40-0-0-62.wav,low,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-0-219.wav,low,55,male,16,اعجبني,arabic
BAVED/0/47-m-20-0-0-161.wav,low,47,male,20,اعجبني,arabic
BAVED/0/50-f-5-0-2-41.wav,high,50,female,5,اعجبني,arabic
BAVED/0/49-m-23-0-1-186.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/4-m-20-0-1-146.wav,normal,4,male,20,اعجبني,arabic
BAVED/0/56-f-40-0-2-95.wav,high,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-2-261.wav,high,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-1-233.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-1-192.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/50-f-5-0-2-30.wav,high,50,female,5,اعجبني,arabic
BAVED/0/56-f-40-0-2-102.wav,high,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-1-235.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/49-m-23-0-1-178.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/17-m-23-0-2-117.wav,high,17,male,23,اعجبني,arabic
BAVED/0/55-m-16-0-0-225.wav,low,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-2-246.wav,high,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-1-241.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/55-m-16-0-1-230.wav,normal,55,male,16,اعجبني,arabic
BAVED/0/50-f-5-0-0-12.wav,low,50,female,5,اعجبني,arabic
BAVED/0/56-f-40-0-1-81.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/11-m-23-0-0-108.wav,low,11,male,23,اعجبني,arabic
BAVED/0/50-f-5-0-1-27.wav,normal,50,female,5,اعجبني,arabic
BAVED/0/55-m-16-0-0-221.wav,low,55,male,16,اعجبني,arabic
BAVED/0/43-m-41-0-1-154.wav,normal,43,male,41,اعجبني,arabic
BAVED/0/47-m-20-0-1-167.wav,normal,47,male,20,اعجبني,arabic
BAVED/0/56-f-40-0-2-84.wav,high,56,female,40,اعجبني,arabic
BAVED/0/55-m-16-0-2-255.wav,high,55,male,16,اعجبني,arabic
BAVED/0/4-m-20-0-1-145.wav,normal,4,male,20,اعجبني,arabic
BAVED/0/4-m-20-0-2-150.wav,high,4,male,20,اعجبني,arabic
BAVED/0/25-m-19-0-2-126.wav,high,25,male,19,اعجبني,arabic
BAVED/0/49-m-23-0-2-198.wav,high,49,male,23,اعجبني,arabic
BAVED/0/8-m-18-0-2-264.wav,high,8,male,18,اعجبني,arabic
BAVED/0/49-m-23-0-1-190.wav,normal,49,male,23,اعجبني,arabic
BAVED/0/56-f-40-0-0-59.wav,low,56,female,40,اعجبني,arabic
BAVED/0/56-f-40-0-0-63.wav,low,56,female,40,اعجبني,arabic
BAVED/0/47-m-20-0-1-164.wav,normal,47,male,20,اعجبني,arabic
BAVED/0/56-f-40-0-1-74.wav,normal,56,female,40,اعجبني,arabic
BAVED/0/17-m-23-0-0-114.wav,low,17,male,23,اعجبني,arabic
BAVED/0/1-m-20-0-1-107.wav,normal,1,male,20,اعجبني,arabic
BAVED/0/4-m-20-0-0-141.wav,low,4,male,20,اعجبني,arabic
BAVED/0/50-f-5-0-1-21.wav,normal,50,female,5,اعجبني,arabic
