file,sentiment,emotion
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Ob8vPQCPDX0_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OcqJx_cRc3Y_0.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OcqJx_cRc3Y_1.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_3.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_8.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OdKp0hYomgs_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OiMkqEH5WeE_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OiMkqEH5WeE_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OiMkqEH5WeE_2.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OiMkqEH5WeE_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Oj3XwBBrzXc_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Oj3XwBBrzXc_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Olx-sTx7HTk_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Olx-sTx7HTk_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Olx-sTx7HTk_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Olx-sTx7HTk_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OoOD_VBL0i0_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Op3CnqRLD9w_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Or-9Nc_GAq8_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OwYfPi9St0w_0.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_5.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/OxyQSJMvWBo_13.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P0WaXnH37uI_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P35dyIit1yM_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P35dyIit1yM_1.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P35dyIit1yM_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P35dyIit1yM_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P35dyIit1yM_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P3QEOJWxXI8_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P4qxfjZlIrY_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P4qxfjZlIrY_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P4qxfjZlIrY_2.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P4qxfjZlIrY_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/P4qxfjZlIrY_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PANWQeBKStk_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PANWQeBKStk_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PANWQeBKStk_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PANWQeBKStk_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PGBrZLC15yA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PGBrZLC15yA_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PGBrZLC15yA_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PHJ8eybXJdw_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PJlDO21zl88_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PMH4mdJeojE_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PMH4mdJeojE_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PMH4mdJeojE_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PN3ApHIGopo_0.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PN3ApHIGopo_1.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_5.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PQYmOknHA4c_11.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_6.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PRZ4VhESz1A_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_2.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PUIsiLk8etk_7.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PYylJk8R9Ak_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PYylJk8R9Ak_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PYylJk8R9Ak_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PYylJk8R9Ak_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PbyI-sUzLZY_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PbyI-sUzLZY_1.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PbyI-sUzLZY_2.wav,negative,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PbyI-sUzLZY_3.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_2.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PmemTgQHagk_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PoKZEKOf1dA_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_3.wav,negative,dis
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_4.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_6.wav,positive,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_11.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_12.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_13.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_14.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_15.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_16.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_17.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PohW-isYMK0_18.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PtH_8O__EAY_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PtdK-TLOuD0_0.wav,negative,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PtdK-TLOuD0_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PybuzkS31J4_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PybuzkS31J4_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PybuzkS31J4_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PybuzkS31J4_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/PybuzkS31J4_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_0.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_2.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_3.wav,negative,ang
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q2uHXKA8cq8_5.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5YU2sLKVL4_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5YU2sLKVL4_1.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5fZk_jPjBI_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5fZk_jPjBI_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5fZk_jPjBI_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5fZk_jPjBI_3.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5fZk_jPjBI_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5uYByRyswI_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5uYByRyswI_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q5uYByRyswI_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7OvlYjNt9w_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7OvlYjNt9w_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_0.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_2.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_3.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_6.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_8.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_9.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q7nhtfkIPN4_10.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q8naC1qriIU_0.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q8naC1qriIU_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q8naC1qriIU_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/Q8naC1qriIU_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QDRtKv8PvFs_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QDRtKv8PvFs_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QDRtKv8PvFs_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QDRtKv8PvFs_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QDRtKv8PvFs_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_0.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_3.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_6.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_7.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_11.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QE0pAVSPsKQ_12.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QEG_hkJsaYc_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QI-TTqj0KnA_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QI-TTqj0KnA_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QI-TTqj0KnA_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QJCDZCllSYQ_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QJCDZCllSYQ_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QJCDZCllSYQ_2.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_6.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_7.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_8.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_9.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QLEOYF7Mju0_10.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMAztkqnvws_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMAztkqnvws_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMEgjkpyVzQ_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMEgjkpyVzQ_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMEgjkpyVzQ_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QMEgjkpyVzQ_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QNxiqu1y1N0_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QNxiqu1y1N0_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_3.wav,positive,sur
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_4.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QOxIdbNwpx0_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QP2CjKap818_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QP2CjKap818_1.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QQVRIGEUa_Q_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_0.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_1.wav,negative,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_2.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_3.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_4.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QUpI5kMw_nA_5.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QWaUvAL-yiA_0.wav,positive,fea
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QWaUvAL-yiA_1.wav,positive,sad
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QWaUvAL-yiA_2.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QWzIJuhLLrc_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QWzIJuhLLrc_1.wav,negative,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QXPOQW2tRBs_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QYp0lGhyL6A_0.wav,positive,hap
./CMU-MOSEI/Raw/Audio/Segmented_Audio/train/QYp0lGhyL6A_1.wav,positive,hap
