file,speaker,task,stress
speech/sim/boston2/angry/mark1.wav,boston2,angry,2
speech/sim/boston2/angry/mark2.wav,boston2,angry,2
speech/sim/boston2/angry/nav1.wav,boston2,angry,2
speech/sim/boston2/angry/nav2.wav,boston2,angry,2
speech/sim/boston2/angry/no1.wav,boston2,angry,2
speech/sim/boston2/angry/no2.wav,boston2,angry,2
speech/sim/boston2/angry/oh1.wav,boston2,angry,2
speech/sim/boston2/angry/oh2.wav,boston2,angry,2
speech/sim/boston2/angry/on1.wav,boston2,angry,2
speech/sim/boston2/angry/on2.wav,boston2,angry,2
speech/sim/boston2/angry/out1.wav,boston2,angry,2
speech/sim/boston2/angry/out2.wav,boston2,angry,2
speech/sim/boston2/angry/point1.wav,boston2,angry,2
speech/sim/boston2/angry/point2.wav,boston2,angry,2
speech/sim/boston2/angry/six1.wav,boston2,angry,2
speech/sim/boston2/angry/six2.wav,boston2,angry,2
speech/sim/boston2/angry/south1.wav,boston2,angry,2
speech/sim/boston2/angry/south2.wav,boston2,angry,2
speech/sim/boston2/angry/stand1.wav,boston2,angry,2
speech/sim/boston2/angry/stand2.wav,boston2,angry,2
speech/sim/boston2/angry/steer1.wav,boston2,angry,2
speech/sim/boston2/angry/steer2.wav,boston2,angry,2
speech/sim/boston2/angry/strafe1.wav,boston2,angry,2
speech/sim/boston2/angry/strafe2.wav,boston2,angry,2
speech/sim/boston2/angry/ten1.wav,boston2,angry,2
speech/sim/boston2/angry/ten2.wav,boston2,angry,2
speech/sim/boston2/angry/thirty1.wav,boston2,angry,2
speech/sim/boston2/angry/thirty2.wav,boston2,angry,2
speech/sim/boston2/angry/three1.wav,boston2,angry,2
speech/sim/boston2/angry/three2.wav,boston2,angry,2
speech/sim/boston2/angry/white1.wav,boston2,angry,2
speech/sim/boston2/angry/white2.wav,boston2,angry,2
speech/sim/boston2/angry/wide1.wav,boston2,angry,2
speech/sim/boston2/angry/wide2.wav,boston2,angry,2
speech/sim/boston2/angry/zero1.wav,boston2,angry,2
speech/sim/boston2/angry/zero2.wav,boston2,angry,2
speech/sim/boston2/clear/break1.wav,boston2,clear,0
speech/sim/boston2/clear/break2.wav,boston2,clear,0
speech/sim/boston2/clear/change1.wav,boston2,clear,0
speech/sim/boston2/clear/change2.wav,boston2,clear,0
speech/sim/boston2/clear/degree1.wav,boston2,clear,0
speech/sim/boston2/clear/degree2.wav,boston2,clear,0
speech/sim/boston2/clear/destin1.wav,boston2,clear,0
speech/sim/boston2/clear/destin2.wav,boston2,clear,0
speech/sim/boston2/clear/east1.wav,boston2,clear,0
speech/sim/boston2/clear/east2.wav,boston2,clear,0
speech/sim/boston2/clear/eight1.wav,boston2,clear,0
speech/sim/boston2/clear/eight2.wav,boston2,clear,0
speech/sim/boston2/clear/eighty1.wav,boston2,clear,0
speech/sim/boston2/clear/eighty2.wav,boston2,clear,0
speech/sim/boston2/clear/enter1.wav,boston2,clear,0
speech/sim/boston2/clear/enter2.wav,boston2,clear,0
speech/sim/boston2/clear/fifty1.wav,boston2,clear,0
speech/sim/boston2/clear/fifty2.wav,boston2,clear,0
speech/sim/boston2/clear/fix1.wav,boston2,clear,0
speech/sim/boston2/clear/fix2.wav,boston2,clear,0
speech/sim/boston2/clear/freeze1.wav,boston2,clear,0
speech/sim/boston2/clear/freeze2.wav,boston2,clear,0
speech/sim/boston2/clear/gain1.wav,boston2,clear,0
speech/sim/boston2/clear/gain2.wav,boston2,clear,0
speech/sim/boston2/clear/go1.wav,boston2,clear,0
speech/sim/boston2/clear/go2.wav,boston2,clear,0
speech/sim/boston2/clear/hello1.wav,boston2,clear,0
speech/sim/boston2/clear/hello2.wav,boston2,clear,0
speech/sim/boston2/clear/help1.wav,boston2,clear,0
speech/sim/boston2/clear/help2.wav,boston2,clear,0
speech/sim/boston2/clear/histog1.wav,boston2,clear,0
speech/sim/boston2/clear/histog2.wav,boston2,clear,0
speech/sim/boston2/clear/hot1.wav,boston2,clear,0
speech/sim/boston2/clear/hot2.wav,boston2,clear,0
speech/sim/boston2/clear/mark1.wav,boston2,clear,0
speech/sim/boston2/clear/mark2.wav,boston2,clear,0
speech/sim/boston2/clear/nav1.wav,boston2,clear,0
speech/sim/boston2/clear/nav2.wav,boston2,clear,0
speech/sim/boston2/clear/no1.wav,boston2,clear,0
speech/sim/boston2/clear/no2.wav,boston2,clear,0
speech/sim/boston2/clear/oh1.wav,boston2,clear,0
speech/sim/boston2/clear/oh2.wav,boston2,clear,0
speech/sim/boston2/clear/on1.wav,boston2,clear,0
speech/sim/boston2/clear/on2.wav,boston2,clear,0
speech/sim/boston2/clear/out1.wav,boston2,clear,0
speech/sim/boston2/clear/out2.wav,boston2,clear,0
speech/sim/boston2/clear/point1.wav,boston2,clear,0
speech/sim/boston2/clear/point2.wav,boston2,clear,0
speech/sim/boston2/clear/six1.wav,boston2,clear,0
speech/sim/boston2/clear/six2.wav,boston2,clear,0
speech/sim/boston2/clear/south1.wav,boston2,clear,0
speech/sim/boston2/clear/south2.wav,boston2,clear,0
speech/sim/boston2/clear/stand1.wav,boston2,clear,0
speech/sim/boston2/clear/stand2.wav,boston2,clear,0
speech/sim/boston2/clear/steer1.wav,boston2,clear,0
speech/sim/boston2/clear/steer2.wav,boston2,clear,0
speech/sim/boston2/clear/strafe1.wav,boston2,clear,0
speech/sim/boston2/clear/strafe2.wav,boston2,clear,0
speech/sim/boston2/clear/ten1.wav,boston2,clear,0
speech/sim/boston2/clear/ten2.wav,boston2,clear,0
speech/sim/boston2/clear/thirty1.wav,boston2,clear,0
speech/sim/boston2/clear/thirty2.wav,boston2,clear,0
speech/sim/boston2/clear/three1.wav,boston2,clear,0
speech/sim/boston2/clear/three2.wav,boston2,clear,0
speech/sim/boston2/clear/white1.wav,boston2,clear,0
speech/sim/boston2/clear/white2.wav,boston2,clear,0
speech/sim/boston2/clear/wide1.wav,boston2,clear,0
speech/sim/boston2/clear/wide2.wav,boston2,clear,0
speech/sim/boston2/clear/zero1.wav,boston2,clear,0
speech/sim/boston2/clear/zero2.wav,boston2,clear,0
speech/sim/boston2/cond50/break1.wav,boston2,cond50,0
speech/sim/boston2/cond50/break2.wav,boston2,cond50,0
speech/sim/boston2/cond50/change1.wav,boston2,cond50,0
speech/sim/boston2/cond50/change2.wav,boston2,cond50,0
speech/sim/boston2/cond50/degree1.wav,boston2,cond50,0
speech/sim/boston2/cond50/degree2.wav,boston2,cond50,0
speech/sim/boston2/cond50/destin1.wav,boston2,cond50,0
speech/sim/boston2/cond50/destin2.wav,boston2,cond50,0
speech/sim/boston2/cond50/east1.wav,boston2,cond50,0
speech/sim/boston2/cond50/east2.wav,boston2,cond50,0
speech/sim/boston2/cond50/eight1.wav,boston2,cond50,0
speech/sim/boston2/cond50/eight2.wav,boston2,cond50,0
speech/sim/boston2/cond50/eighty1.wav,boston2,cond50,0
speech/sim/boston2/cond50/eighty2.wav,boston2,cond50,0
speech/sim/boston2/cond50/enter1.wav,boston2,cond50,0
speech/sim/boston2/cond50/enter2.wav,boston2,cond50,0
speech/sim/boston2/cond50/fifty1.wav,boston2,cond50,0
speech/sim/boston2/cond50/fifty2.wav,boston2,cond50,0
speech/sim/boston2/cond50/fix1.wav,boston2,cond50,0
speech/sim/boston2/cond50/fix2.wav,boston2,cond50,0
speech/sim/boston2/cond50/freeze1.wav,boston2,cond50,0
speech/sim/boston2/cond50/freeze2.wav,boston2,cond50,0
speech/sim/boston2/cond50/gain1.wav,boston2,cond50,0
speech/sim/boston2/cond50/gain2.wav,boston2,cond50,0
speech/sim/boston2/cond50/go1.wav,boston2,cond50,0
speech/sim/boston2/cond50/go2.wav,boston2,cond50,0
speech/sim/boston2/cond50/hello1.wav,boston2,cond50,0
speech/sim/boston2/cond50/hello2.wav,boston2,cond50,0
speech/sim/boston2/cond50/help1.wav,boston2,cond50,0
speech/sim/boston2/cond50/help2.wav,boston2,cond50,0
speech/sim/boston2/cond50/histog1.wav,boston2,cond50,0
speech/sim/boston2/cond50/histog2.wav,boston2,cond50,0
speech/sim/boston2/cond50/hot1.wav,boston2,cond50,0
speech/sim/boston2/cond50/hot2.wav,boston2,cond50,0
speech/sim/boston2/cond50/mark1.wav,boston2,cond50,0
speech/sim/boston2/cond50/mark2.wav,boston2,cond50,0
speech/sim/boston2/cond50/nav1.wav,boston2,cond50,0
speech/sim/boston2/cond50/nav2.wav,boston2,cond50,0
speech/sim/boston2/cond50/no1.wav,boston2,cond50,0
speech/sim/boston2/cond50/no2.wav,boston2,cond50,0
speech/sim/boston2/cond50/oh1.wav,boston2,cond50,0
speech/sim/boston2/cond50/oh2.wav,boston2,cond50,0
speech/sim/boston2/cond50/on1.wav,boston2,cond50,0
speech/sim/boston2/cond50/on2.wav,boston2,cond50,0
speech/sim/boston2/cond50/out1.wav,boston2,cond50,0
speech/sim/boston2/cond50/out2.wav,boston2,cond50,0
speech/sim/boston2/cond50/point1.wav,boston2,cond50,0
speech/sim/boston2/cond50/point2.wav,boston2,cond50,0
speech/sim/boston2/cond50/six1.wav,boston2,cond50,0
speech/sim/boston2/cond50/six2.wav,boston2,cond50,0
speech/sim/boston2/cond50/south1.wav,boston2,cond50,0
speech/sim/boston2/cond50/south2.wav,boston2,cond50,0
speech/sim/boston2/cond50/stand1.wav,boston2,cond50,0
speech/sim/boston2/cond50/stand2.wav,boston2,cond50,0
speech/sim/boston2/cond50/steer1.wav,boston2,cond50,0
speech/sim/boston2/cond50/steer2.wav,boston2,cond50,0
speech/sim/boston2/cond50/strafe1.wav,boston2,cond50,0
speech/sim/boston2/cond50/strafe2.wav,boston2,cond50,0
speech/sim/boston2/cond50/ten1.wav,boston2,cond50,0
speech/sim/boston2/cond50/ten2.wav,boston2,cond50,0
speech/sim/boston2/cond50/thirty1.wav,boston2,cond50,0
speech/sim/boston2/cond50/thirty2.wav,boston2,cond50,0
speech/sim/boston2/cond50/three1.wav,boston2,cond50,0
speech/sim/boston2/cond50/three2.wav,boston2,cond50,0
speech/sim/boston2/cond50/white1.wav,boston2,cond50,0
speech/sim/boston2/cond50/white2.wav,boston2,cond50,0
speech/sim/boston2/cond50/wide1.wav,boston2,cond50,0
speech/sim/boston2/cond50/wide2.wav,boston2,cond50,0
speech/sim/boston2/cond50/zero1.wav,boston2,cond50,0
speech/sim/boston2/cond50/zero2.wav,boston2,cond50,0
speech/sim/boston2/cond70/break1.wav,boston2,cond70,1
speech/sim/boston2/cond70/break2.wav,boston2,cond70,1
speech/sim/boston2/cond70/change1.wav,boston2,cond70,1
speech/sim/boston2/cond70/change2.wav,boston2,cond70,1
speech/sim/boston2/cond70/degree1.wav,boston2,cond70,1
speech/sim/boston2/cond70/degree2.wav,boston2,cond70,1
speech/sim/boston2/cond70/destin1.wav,boston2,cond70,1
speech/sim/boston2/cond70/destin2.wav,boston2,cond70,1
speech/sim/boston2/cond70/east1.wav,boston2,cond70,1
speech/sim/boston2/cond70/east2.wav,boston2,cond70,1
speech/sim/boston2/cond70/eight1.wav,boston2,cond70,1
speech/sim/boston2/cond70/eight2.wav,boston2,cond70,1
speech/sim/boston2/cond70/eighty1.wav,boston2,cond70,1
speech/sim/boston2/cond70/eighty2.wav,boston2,cond70,1
speech/sim/boston2/cond70/enter1.wav,boston2,cond70,1
speech/sim/boston2/cond70/enter2.wav,boston2,cond70,1
speech/sim/boston2/cond70/fifty1.wav,boston2,cond70,1
speech/sim/boston2/cond70/fifty2.wav,boston2,cond70,1
speech/sim/boston2/cond70/fix1.wav,boston2,cond70,1
speech/sim/boston2/cond70/fix2.wav,boston2,cond70,1
speech/sim/boston2/cond70/freeze1.wav,boston2,cond70,1
speech/sim/boston2/cond70/freeze2.wav,boston2,cond70,1
speech/sim/boston2/cond70/gain1.wav,boston2,cond70,1
speech/sim/boston2/cond70/gain2.wav,boston2,cond70,1
speech/sim/boston2/cond70/go1.wav,boston2,cond70,1
speech/sim/boston2/cond70/go2.wav,boston2,cond70,1
speech/sim/boston2/cond70/hello1.wav,boston2,cond70,1
speech/sim/boston2/cond70/hello2.wav,boston2,cond70,1
speech/sim/boston2/cond70/help1.wav,boston2,cond70,1
speech/sim/boston2/cond70/help2.wav,boston2,cond70,1
speech/sim/boston2/cond70/histog1.wav,boston2,cond70,1
speech/sim/boston2/cond70/histog2.wav,boston2,cond70,1
speech/sim/boston2/cond70/hot1.wav,boston2,cond70,1
speech/sim/boston2/cond70/hot2.wav,boston2,cond70,1
speech/sim/boston2/cond70/mark1.wav,boston2,cond70,1
speech/sim/boston2/cond70/mark2.wav,boston2,cond70,1
speech/sim/boston2/cond70/nav1.wav,boston2,cond70,1
speech/sim/boston2/cond70/nav2.wav,boston2,cond70,1
speech/sim/boston2/cond70/no1.wav,boston2,cond70,1
speech/sim/boston2/cond70/no2.wav,boston2,cond70,1
speech/sim/boston2/cond70/oh1.wav,boston2,cond70,1
speech/sim/boston2/cond70/oh2.wav,boston2,cond70,1
speech/sim/boston2/cond70/on1.wav,boston2,cond70,1
speech/sim/boston2/cond70/on2.wav,boston2,cond70,1
speech/sim/boston2/cond70/out1.wav,boston2,cond70,1
speech/sim/boston2/cond70/out2.wav,boston2,cond70,1
speech/sim/boston2/cond70/point1.wav,boston2,cond70,1
speech/sim/boston2/cond70/point2.wav,boston2,cond70,1
speech/sim/boston2/cond70/six1.wav,boston2,cond70,1
speech/sim/boston2/cond70/six2.wav,boston2,cond70,1
speech/sim/boston2/cond70/south1.wav,boston2,cond70,1
speech/sim/boston2/cond70/south2.wav,boston2,cond70,1
speech/sim/boston2/cond70/stand1.wav,boston2,cond70,1
speech/sim/boston2/cond70/stand2.wav,boston2,cond70,1
speech/sim/boston2/cond70/steer1.wav,boston2,cond70,1
speech/sim/boston2/cond70/steer2.wav,boston2,cond70,1
speech/sim/boston2/cond70/strafe1.wav,boston2,cond70,1
speech/sim/boston2/cond70/strafe2.wav,boston2,cond70,1
speech/sim/boston2/cond70/ten1.wav,boston2,cond70,1
speech/sim/boston2/cond70/ten2.wav,boston2,cond70,1
speech/sim/boston2/cond70/thirty1.wav,boston2,cond70,1
speech/sim/boston2/cond70/thirty2.wav,boston2,cond70,1
speech/sim/boston2/cond70/three1.wav,boston2,cond70,1
speech/sim/boston2/cond70/three2.wav,boston2,cond70,1
speech/sim/boston2/cond70/white1.wav,boston2,cond70,1
speech/sim/boston2/cond70/white2.wav,boston2,cond70,1
speech/sim/boston2/cond70/wide1.wav,boston2,cond70,1
speech/sim/boston2/cond70/wide2.wav,boston2,cond70,1
speech/sim/boston2/cond70/zero1.wav,boston2,cond70,1
speech/sim/boston2/cond70/zero2.wav,boston2,cond70,1
speech/sim/boston2/fast/break1.wav,boston2,fast,0
speech/sim/boston2/fast/break2.wav,boston2,fast,0
speech/sim/boston2/fast/change1.wav,boston2,fast,0
speech/sim/boston2/fast/change2.wav,boston2,fast,0
speech/sim/boston2/fast/degree1.wav,boston2,fast,0
speech/sim/boston2/fast/degree2.wav,boston2,fast,0
speech/sim/boston2/fast/destin1.wav,boston2,fast,0
speech/sim/boston2/fast/destin2.wav,boston2,fast,0
speech/sim/boston2/fast/east1.wav,boston2,fast,0
speech/sim/boston2/fast/east2.wav,boston2,fast,0
speech/sim/boston2/fast/eight1.wav,boston2,fast,0
speech/sim/boston2/fast/eight2.wav,boston2,fast,0
speech/sim/boston2/fast/eighty1.wav,boston2,fast,0
speech/sim/boston2/fast/eighty2.wav,boston2,fast,0
speech/sim/boston2/fast/enter1.wav,boston2,fast,0
speech/sim/boston2/fast/enter2.wav,boston2,fast,0
speech/sim/boston2/fast/fifty1.wav,boston2,fast,0
speech/sim/boston2/fast/fifty2.wav,boston2,fast,0
speech/sim/boston2/fast/fix1.wav,boston2,fast,0
speech/sim/boston2/fast/fix2.wav,boston2,fast,0
speech/sim/boston2/fast/freeze1.wav,boston2,fast,0
speech/sim/boston2/fast/freeze2.wav,boston2,fast,0
speech/sim/boston2/fast/gain1.wav,boston2,fast,0
speech/sim/boston2/fast/gain2.wav,boston2,fast,0
speech/sim/boston2/fast/go1.wav,boston2,fast,0
speech/sim/boston2/fast/go2.wav,boston2,fast,0
speech/sim/boston2/fast/hello1.wav,boston2,fast,0
speech/sim/boston2/fast/hello2.wav,boston2,fast,0
speech/sim/boston2/fast/help1.wav,boston2,fast,0
speech/sim/boston2/fast/help2.wav,boston2,fast,0
speech/sim/boston2/fast/histog1.wav,boston2,fast,0
speech/sim/boston2/fast/histog2.wav,boston2,fast,0
speech/sim/boston2/fast/hot1.wav,boston2,fast,0
speech/sim/boston2/fast/hot2.wav,boston2,fast,0
speech/sim/boston2/fast/mark1.wav,boston2,fast,0
speech/sim/boston2/fast/mark2.wav,boston2,fast,0
speech/sim/boston2/fast/nav1.wav,boston2,fast,0
speech/sim/boston2/fast/nav2.wav,boston2,fast,0
speech/sim/boston2/fast/no1.wav,boston2,fast,0
speech/sim/boston2/fast/no2.wav,boston2,fast,0
speech/sim/boston2/fast/oh1.wav,boston2,fast,0
speech/sim/boston2/fast/oh2.wav,boston2,fast,0
speech/sim/boston2/fast/on1.wav,boston2,fast,0
speech/sim/boston2/fast/on2.wav,boston2,fast,0
speech/sim/boston2/fast/out1.wav,boston2,fast,0
speech/sim/boston2/fast/out2.wav,boston2,fast,0
speech/sim/boston2/fast/point1.wav,boston2,fast,0
speech/sim/boston2/fast/point2.wav,boston2,fast,0
speech/sim/boston2/fast/six1.wav,boston2,fast,0
speech/sim/boston2/fast/six2.wav,boston2,fast,0
speech/sim/boston2/fast/south1.wav,boston2,fast,0
speech/sim/boston2/fast/south2.wav,boston2,fast,0
speech/sim/boston2/fast/stand1.wav,boston2,fast,0
speech/sim/boston2/fast/stand2.wav,boston2,fast,0
speech/sim/boston2/fast/steer1.wav,boston2,fast,0
speech/sim/boston2/fast/steer2.wav,boston2,fast,0
speech/sim/boston2/fast/strafe1.wav,boston2,fast,0
speech/sim/boston2/fast/strafe2.wav,boston2,fast,0
speech/sim/boston2/fast/ten1.wav,boston2,fast,0
speech/sim/boston2/fast/ten2.wav,boston2,fast,0
speech/sim/boston2/fast/thirty1.wav,boston2,fast,0
speech/sim/boston2/fast/thirty2.wav,boston2,fast,0
speech/sim/boston2/fast/three1.wav,boston2,fast,0
speech/sim/boston2/fast/three2.wav,boston2,fast,0
speech/sim/boston2/fast/white1.wav,boston2,fast,0
speech/sim/boston2/fast/white2.wav,boston2,fast,0
speech/sim/boston2/fast/wide1.wav,boston2,fast,0
speech/sim/boston2/fast/wide2.wav,boston2,fast,0
speech/sim/boston2/fast/zero1.wav,boston2,fast,0
speech/sim/boston2/fast/zero2.wav,boston2,fast,0
speech/sim/boston2/lombard/break1.wav,boston2,lombard,1
speech/sim/boston2/lombard/break2.wav,boston2,lombard,1
speech/sim/boston2/lombard/change1.wav,boston2,lombard,1
speech/sim/boston2/lombard/change2.wav,boston2,lombard,1
speech/sim/boston2/lombard/degree1.wav,boston2,lombard,1
speech/sim/boston2/lombard/degree2.wav,boston2,lombard,1
speech/sim/boston2/lombard/destin1.wav,boston2,lombard,1
speech/sim/boston2/lombard/destin2.wav,boston2,lombard,1
speech/sim/boston2/lombard/east1.wav,boston2,lombard,1
speech/sim/boston2/lombard/east2.wav,boston2,lombard,1
speech/sim/boston2/lombard/eight1.wav,boston2,lombard,1
speech/sim/boston2/lombard/eight2.wav,boston2,lombard,1
speech/sim/boston2/lombard/eighty1.wav,boston2,lombard,1
speech/sim/boston2/lombard/eighty2.wav,boston2,lombard,1
speech/sim/boston2/lombard/enter1.wav,boston2,lombard,1
speech/sim/boston2/lombard/enter2.wav,boston2,lombard,1
speech/sim/boston2/lombard/fifty1.wav,boston2,lombard,1
speech/sim/boston2/lombard/fifty2.wav,boston2,lombard,1
speech/sim/boston2/lombard/fix1.wav,boston2,lombard,1
speech/sim/boston2/lombard/fix2.wav,boston2,lombard,1
speech/sim/boston2/lombard/freeze1.wav,boston2,lombard,1
speech/sim/boston2/lombard/freeze2.wav,boston2,lombard,1
speech/sim/boston2/lombard/gain1.wav,boston2,lombard,1
speech/sim/boston2/lombard/gain2.wav,boston2,lombard,1
speech/sim/boston2/lombard/go1.wav,boston2,lombard,1
speech/sim/boston2/lombard/go2.wav,boston2,lombard,1
speech/sim/boston2/lombard/hello1.wav,boston2,lombard,1
speech/sim/boston2/lombard/hello2.wav,boston2,lombard,1
speech/sim/boston2/lombard/help1.wav,boston2,lombard,1
speech/sim/boston2/lombard/help2.wav,boston2,lombard,1
speech/sim/boston2/lombard/histog1.wav,boston2,lombard,1
speech/sim/boston2/lombard/histog2.wav,boston2,lombard,1
speech/sim/boston2/lombard/hot1.wav,boston2,lombard,1
speech/sim/boston2/lombard/hot2.wav,boston2,lombard,1
speech/sim/boston2/lombard/mark1.wav,boston2,lombard,1
speech/sim/boston2/lombard/mark2.wav,boston2,lombard,1
speech/sim/boston2/lombard/nav1.wav,boston2,lombard,1
speech/sim/boston2/lombard/nav2.wav,boston2,lombard,1
speech/sim/boston2/lombard/no1.wav,boston2,lombard,1
speech/sim/boston2/lombard/no2.wav,boston2,lombard,1
speech/sim/boston2/lombard/oh1.wav,boston2,lombard,1
speech/sim/boston2/lombard/oh2.wav,boston2,lombard,1
speech/sim/boston2/lombard/on1.wav,boston2,lombard,1
speech/sim/boston2/lombard/on2.wav,boston2,lombard,1
speech/sim/boston2/lombard/out1.wav,boston2,lombard,1
speech/sim/boston2/lombard/out2.wav,boston2,lombard,1
speech/sim/boston2/lombard/point1.wav,boston2,lombard,1
speech/sim/boston2/lombard/point2.wav,boston2,lombard,1
speech/sim/boston2/lombard/six1.wav,boston2,lombard,1
speech/sim/boston2/lombard/six2.wav,boston2,lombard,1
speech/sim/boston2/lombard/south1.wav,boston2,lombard,1
speech/sim/boston2/lombard/south2.wav,boston2,lombard,1
speech/sim/boston2/lombard/stand1.wav,boston2,lombard,1
speech/sim/boston2/lombard/stand2.wav,boston2,lombard,1
speech/sim/boston2/lombard/steer1.wav,boston2,lombard,1
speech/sim/boston2/lombard/steer2.wav,boston2,lombard,1
speech/sim/boston2/lombard/strafe1.wav,boston2,lombard,1
speech/sim/boston2/lombard/strafe2.wav,boston2,lombard,1
speech/sim/boston2/lombard/ten1.wav,boston2,lombard,1
speech/sim/boston2/lombard/ten2.wav,boston2,lombard,1
speech/sim/boston2/lombard/thirty1.wav,boston2,lombard,1
speech/sim/boston2/lombard/thirty2.wav,boston2,lombard,1
speech/sim/boston2/lombard/three1.wav,boston2,lombard,1
speech/sim/boston2/lombard/three2.wav,boston2,lombard,1
speech/sim/boston2/lombard/white1.wav,boston2,lombard,1
speech/sim/boston2/lombard/white2.wav,boston2,lombard,1
speech/sim/boston2/lombard/wide1.wav,boston2,lombard,1
speech/sim/boston2/lombard/wide2.wav,boston2,lombard,1
speech/sim/boston2/lombard/zero1.wav,boston2,lombard,1
speech/sim/boston2/lombard/zero2.wav,boston2,lombard,1
speech/sim/boston2/loud/break1.wav,boston2,loud,1
speech/sim/boston2/loud/break2.wav,boston2,loud,1
speech/sim/boston2/loud/change1.wav,boston2,loud,1
speech/sim/boston2/loud/change2.wav,boston2,loud,1
speech/sim/boston2/loud/degree1.wav,boston2,loud,1
speech/sim/boston2/loud/degree2.wav,boston2,loud,1
speech/sim/boston2/loud/destin1.wav,boston2,loud,1
speech/sim/boston2/loud/destin2.wav,boston2,loud,1
speech/sim/boston2/loud/east1.wav,boston2,loud,1
speech/sim/boston2/loud/east2.wav,boston2,loud,1
speech/sim/boston2/loud/eight1.wav,boston2,loud,1
speech/sim/boston2/loud/eight2.wav,boston2,loud,1
speech/sim/boston2/loud/eighty1.wav,boston2,loud,1
speech/sim/boston2/loud/eighty2.wav,boston2,loud,1
speech/sim/boston2/loud/enter1.wav,boston2,loud,1
speech/sim/boston2/loud/enter2.wav,boston2,loud,1
speech/sim/boston2/loud/fifty1.wav,boston2,loud,1
speech/sim/boston2/loud/fifty2.wav,boston2,loud,1
speech/sim/boston2/loud/fix1.wav,boston2,loud,1
speech/sim/boston2/loud/fix2.wav,boston2,loud,1
speech/sim/boston2/loud/freeze1.wav,boston2,loud,1
speech/sim/boston2/loud/freeze2.wav,boston2,loud,1
speech/sim/boston2/loud/gain1.wav,boston2,loud,1
speech/sim/boston2/loud/gain2.wav,boston2,loud,1
speech/sim/boston2/loud/go1.wav,boston2,loud,1
speech/sim/boston2/loud/go2.wav,boston2,loud,1
speech/sim/boston2/loud/hello1.wav,boston2,loud,1
speech/sim/boston2/loud/hello2.wav,boston2,loud,1
speech/sim/boston2/loud/help1.wav,boston2,loud,1
speech/sim/boston2/loud/help2.wav,boston2,loud,1
speech/sim/boston2/loud/histog1.wav,boston2,loud,1
speech/sim/boston2/loud/histog2.wav,boston2,loud,1
speech/sim/boston2/loud/hot1.wav,boston2,loud,1
speech/sim/boston2/loud/hot2.wav,boston2,loud,1
speech/sim/boston2/loud/mark1.wav,boston2,loud,1
speech/sim/boston2/loud/mark2.wav,boston2,loud,1
speech/sim/boston2/loud/nav1.wav,boston2,loud,1
speech/sim/boston2/loud/nav2.wav,boston2,loud,1
speech/sim/boston2/loud/no1.wav,boston2,loud,1
speech/sim/boston2/loud/no2.wav,boston2,loud,1
speech/sim/boston2/loud/oh1.wav,boston2,loud,1
speech/sim/boston2/loud/oh2.wav,boston2,loud,1
speech/sim/boston2/loud/on1.wav,boston2,loud,1
speech/sim/boston2/loud/on2.wav,boston2,loud,1
speech/sim/boston2/loud/out1.wav,boston2,loud,1
speech/sim/boston2/loud/out2.wav,boston2,loud,1
speech/sim/boston2/loud/point1.wav,boston2,loud,1
speech/sim/boston2/loud/point2.wav,boston2,loud,1
speech/sim/boston2/loud/six1.wav,boston2,loud,1
speech/sim/boston2/loud/six2.wav,boston2,loud,1
speech/sim/boston2/loud/south1.wav,boston2,loud,1
speech/sim/boston2/loud/south2.wav,boston2,loud,1
speech/sim/boston2/loud/stand1.wav,boston2,loud,1
speech/sim/boston2/loud/stand2.wav,boston2,loud,1
speech/sim/boston2/loud/steer1.wav,boston2,loud,1
speech/sim/boston2/loud/steer2.wav,boston2,loud,1
speech/sim/boston2/loud/strafe1.wav,boston2,loud,1
speech/sim/boston2/loud/strafe2.wav,boston2,loud,1
speech/sim/boston2/loud/ten1.wav,boston2,loud,1
speech/sim/boston2/loud/ten2.wav,boston2,loud,1
speech/sim/boston2/loud/thirty1.wav,boston2,loud,1
speech/sim/boston2/loud/thirty2.wav,boston2,loud,1
speech/sim/boston2/loud/three1.wav,boston2,loud,1
speech/sim/boston2/loud/three2.wav,boston2,loud,1
speech/sim/boston2/loud/white1.wav,boston2,loud,1
speech/sim/boston2/loud/white2.wav,boston2,loud,1
speech/sim/boston2/loud/wide1.wav,boston2,loud,1
speech/sim/boston2/loud/wide2.wav,boston2,loud,1
speech/sim/boston2/loud/zero1.wav,boston2,loud,1
speech/sim/boston2/loud/zero2.wav,boston2,loud,1
speech/sim/boston2/neutral/break1.wav,boston2,neutral,0
speech/sim/boston2/neutral/break2.wav,boston2,neutral,0
speech/sim/boston2/neutral/change1.wav,boston2,neutral,0
speech/sim/boston2/neutral/change2.wav,boston2,neutral,0
speech/sim/boston2/neutral/degree1.wav,boston2,neutral,0
speech/sim/boston2/neutral/degree2.wav,boston2,neutral,0
speech/sim/boston2/neutral/destin1.wav,boston2,neutral,0
speech/sim/boston2/neutral/destin2.wav,boston2,neutral,0
speech/sim/boston2/neutral/east1.wav,boston2,neutral,0
speech/sim/boston2/neutral/east2.wav,boston2,neutral,0
speech/sim/boston2/neutral/eight1.wav,boston2,neutral,0
speech/sim/boston2/neutral/eight2.wav,boston2,neutral,0
speech/sim/boston2/neutral/eighty1.wav,boston2,neutral,0
speech/sim/boston2/neutral/eighty2.wav,boston2,neutral,0
