file,Sr No.,Utterance,speaker,emotion,sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,split,gender
dia429_utt10.wav,4199,Oh.... my.... God.,Janice,surprise,positive,429,10,1,14,"00:04:07,747","00:04:10,415",train,female
dia429_utt11.wav,4200,"Hey, it's Janice.",Chandler,neutral,neutral,429,11,1,14,"00:04:15,880","00:04:18,173",train,male
dia430_utt0.wav,4201,"Well, okay so, I don’t have it all worked out quite yet. Just don’t say anything to Rachel, please?",Ross,anger,negative,430,0,6,2,"00:01:43,436","00:01:52,861",train,male
dia430_utt1.wav,4202,"Rachel is one of my closest friends.  Although, being the only one who knows anything about this does makes me feel special. Okay!",Phoebe,neutral,neutral,430,1,6,2,"00:01:47,315","00:01:57,336",train,female
dia430_utt2.wav,4203,"Okay, stop-stop! Phoebe?!",Rachel,sadness,negative,430,2,6,2,"00:02:00,328","00:02:02,830",train,female
dia430_utt3.wav,4204,Hey Rach!,Phoebe,anger,negative,430,3,6,2,"00:02:02,997","00:02:04,373",train,female
dia430_utt4.wav,4205,What was that?!,Rachel,surprise,negative,430,4,6,2,"00:02:05,583","00:02:07,126",train,female
dia430_utt5.wav,4206,"Sorry, mix up. Hey, how was the movie?",Phoebe,neutral,neutral,430,5,6,2,"00:02:07,335","00:02:11,338",train,female
dia430_utt6.wav,4207,I haven’t seen it yet!,Rachel,neutral,neutral,430,6,6,2,"00:02:12,132","00:02:13,966",train,female
dia430_utt7.wav,4208,Well then you’d better hurry! The Angelica! Go! Go!,Phoebe,surprise,positive,430,7,6,2,"00:02:14,217","00:02:16,385",train,female
dia430_utt8.wav,4209,No,Joey,anger,negative,430,8,6,2,"00:02:16,553","00:02:18,011",train,male
dia431_utt0.wav,4210,Pheebs! Hey Pheebs!,All,joy,positive,431,0,5,2,"00:14:17,189","00:14:18,898",train,u
dia431_utt1.wav,4211,"Uh, okay, Pheebs?",Joey,neutral,neutral,431,1,5,2,"0:14:19,817","0:14:22,904",train,male
dia431_utt2.wav,4212,Yeah?,Phoebe,neutral,neutral,431,2,5,2,"0:14:22,904","0:14:23,438",train,female
dia431_utt3.wav,4213,"Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",Joey,neutral,neutral,431,3,5,2,"0:14:23,529","0:14:29,421",train,male
dia431_utt4.wav,4214,Yeah?,Phoebe,neutral,neutral,431,4,5,2,"0:14:29,421","0:14:29,930",train,female
dia431_utt5.wav,4215,"All right, well, we felt really bad about that so we decided we should all take a little trip together!",Joey,joy,positive,431,5,5,2,"00:14:30,077","00:14:36,624",train,male
dia431_utt6.wav,4216,"Ohh, that's so nice! How great! Well, where? Where's the trip?!",Phoebe,anger,negative,431,6,5,2,"00:14:37,042","00:14:41,045",train,female
dia431_utt7.wav,4217,"Well, we thought we would all go to a picnic , in Central Park!",Monica,joy,positive,431,7,5,2,"00:14:41,547","00:14:48,887",train,female
dia431_utt8.wav,4218,"Yeah, all of us! All day!",Joey,joy,positive,431,8,5,2,"00:14:49,680","00:14:51,264",train,male
dia431_utt9.wav,4219,That sucks!,Phoebe,disgust,negative,431,9,5,2,"00:14:51,807","00:14:52,849",train,female
dia431_utt10.wav,4220,That's not a trip!,Phoebe,surprise,negative,431,10,5,2,"0:14:54,268","0:14:55,728",train,female
dia431_utt11.wav,4221,I just came from the park!,Phoebe,anger,negative,431,11,5,2,"0:14:55,728","0:14:56,591",train,female
dia431_utt12.wav,4222,What are we gonna high five about at the stupid Central Park?,Phoebe,anger,negative,431,12,5,2,"00:14:56,854","00:14:59,731",train,female
dia431_utt13.wav,4223,"""Well, it's right by my house, all right!""",Phoebe,anger,negative,431,13,5,2,"00:14:59,982","00:15:02,901",train,female
dia431_utt14.wav,4224,"Well, I'm gonna go home and bask in the triumph of my Central Park idea.",Chandler,anger,negative,431,14,5,2,"00:15:04,747","00:15:08,698",train,male
dia431_utt15.wav,4226,"Ho-ho-hold on a sec there, Mr. Kissey!",Rachel,surprise,negative,431,15,5,2,"00:15:09,867","00:15:11,951",train,female
dia431_utt16.wav,4227,"Y'know, I've been meaning to talk to you about this whole, little, new European thing you got going on, and I just need to tell you that it makes me very uncomfortable and I just—y'know—stop it!",Rachel,anger,negative,431,16,5,2,"00:15:13,746","00:15:24,964",train,female
dia431_utt17.wav,4228,I was just trying to bring a little culture to the group.,Chandler,sadness,negative,431,17,5,2,"00:15:26,175","00:15:28,676",train,male
dia431_utt18.wav,4229,"That's fine, just don't bring it in my mouth.",Phoebe,disgust,negative,431,18,5,2,"00:15:29,011","00:15:31,763",train,female
dia431_utt19.wav,4230,Makes me wanna puke!,Monica,disgust,negative,431,19,5,2,"00:15:32,473","00:15:34,265",train,female
dia432_utt0.wav,4231,Is she in there?,Phoebe,neutral,neutral,432,0,2,24,"00:17:12,936","00:17:14,188",train,female
dia433_utt0.wav,4232,"Yeah. She’s putting her down now, that’s her.",Ross,neutral,neutral,433,0,8,24,"00:17:14,563","00:17:16,899",train,male
dia433_utt1.wav,4233,Oh it’s all right.,Rachel,neutral,neutral,433,1,8,24,"00:17:17,065","00:17:18,066",train,female
dia434_utt0.wav,4234,I’m guess I’m just done with the whole dating thing.,Rachel,sadness,negative,434,0,8,5,"00:19:32,129","00:19:35,256",train,female
dia434_utt1.wav,4235,It’s one more thing in my life that’s suddenly completely different.,Rachel,sadness,negative,434,1,8,5,"00:19:35,799","00:19:40,261",train,female
dia434_utt2.wav,4236,This is hard.,Rachel,sadness,negative,434,2,8,5,"0:19:40,512","0:19:41,680",train,female
dia434_utt3.wav,4237,Yeah I know.,Ross,neutral,neutral,434,3,8,5,"0:19:41,680","0:19:44,006",train,male
dia434_utt4.wav,4238,"On the other hand in um, in about seven months you’re gonna have something that you’re gonna love more than any guy you’ve ever gone out with.",Ross,neutral,neutral,434,4,8,5,"00:19:46,351","00:19:57,278",train,male
dia434_utt5.wav,4239,Just wait.,Ross,neutral,neutral,434,5,8,5,"00:19:59,489","00:20:02,366",train,male
dia434_utt6.wav,4240,"Wait until uh, wait until the first time your baby grabs your finger.",Ross,joy,positive,434,6,8,5,"00:19:59,489","00:20:06,454",train,male
dia434_utt7.wav,4241,You have no idea.,Ross,joy,positive,434,7,8,5,"00:20:07,623","00:20:09,123",train,male
dia434_utt8.wav,4242,Thanks sweetie.,Rachel,neutral,neutral,434,8,8,5,"00:20:11,501","00:20:14,003",train,female
dia434_utt9.wav,4243,"You wanna, you wanna grab some coffee?",Ross,neutral,neutral,434,9,8,5,"0:20:17,841","0:20:19,593",train,male
dia434_utt10.wav,4244,"Oh no, I think I’m gonna go home and eat ten candy bars.",Rachel,sadness,negative,434,10,8,5,"0:20:19,593","0:20:23,697",train,female
dia434_utt11.wav,4245,"Hey, I thought I cheered you up.",Ross,neutral,neutral,434,11,8,5,"00:20:23,889","00:20:25,848",train,male
dia434_utt12.wav,4246,"Oh you did, there are twenty in here.",Rachel,neutral,neutral,434,12,8,5,"00:20:23,889","00:20:28,601",train,female
dia434_utt13.wav,4247,Right. Good night.,Ross,neutral,neutral,434,13,8,5,"0:20:29,519","0:20:30,479",train,male
dia434_utt14.wav,4248,Good night.,Rachel,neutral,neutral,434,14,8,5,"0:20:30,479","0:20:32,003",train,female
dia435_utt0.wav,4249,Hi,Mrs. Geller,neutral,neutral,435,0,8,18,"00:05:06,627","00:05:09,922",train,female
dia435_utt1.wav,4250,Hi!  Hey mom.,Ross,joy,positive,435,1,8,18,"00:05:10,089","00:05:13,468",train,male
dia435_utt2.wav,4251,"This is such a great party! 35 years. Very impressive, do you guys have any pearls of wisdom?",Rachel,joy,positive,435,2,8,18,"00:05:10,089","00:05:18,806",train,female
dia435_utt3.wav,4252,Jack?,Mrs. Geller,surprise,positive,435,3,8,18,"0:05:19,307","0:05:20,017",train,female
dia435_utt4.wav,4253,Why would you serve food on such a sharp stick?,Mr. Geller,surprise,negative,435,4,8,18,"0:05:20,017","0:05:23,635",train,male
dia435_utt5.wav,4254,"That’s a good question, dad. That’s a good question",Ross,neutral,neutral,435,5,8,18,"00:05:24,312","00:05:27,815",train,male
dia435_utt6.wav,4256,Congratulations you two!,an,joy,positive,435,6,8,18,"0:05:29,567","0:05:31,789",train,female
dia435_utt7.wav,4257,Thank you…we’re so excited,Rachel,joy,positive,435,7,8,18,"0:05:31,789","0:05:34,005",train,female
dia435_utt8.wav,4258,"And also, congratulations on your wedding.",an,joy,positive,435,8,8,18,"00:05:34,155","00:05:36,574",train,female
dia435_utt9.wav,4259,Wha—What?,Ross,surprise,positive,435,9,8,18,"00:05:37,408","00:05:38,576",train,male
dia436_utt0.wav,4260,Look at this clown!,Joey,joy,positive,436,0,7,3,"00:06:19,045","00:06:20,295",train,male
dia436_utt1.wav,4261,Just because he’s got a bigger boat he thinks he can take up the whole river.,Joey,disgust,negative,436,1,7,3,"00:06:20,463","00:06:23,799",train,male
dia436_utt2.wav,4262,Get out of the way jackass!,Joey,anger,negative,436,2,7,3,"00:06:23,966","00:06:26,676",train,male
dia436_utt3.wav,4263,Who names their boat Coast Guard anyway?,Joey,disgust,negative,436,3,7,3,"00:06:28,429","00:06:31,056",train,male
dia436_utt4.wav,4264,That,Rachel,neutral,neutral,436,4,7,3,"00:06:33,810","00:06:36,812",train,female
dia436_utt5.wav,4265,What are they doing out here? The coast’s all the way over there.,Joey,surprise,negative,436,5,7,3,"00:06:33,810","00:06:39,231",train,male
dia437_utt0.wav,4266,Hey!,Chandler,anger,negative,437,0,8,19,"00:06:34,061","00:06:36,397",train,male
dia437_utt1.wav,4267,Hey! Check it out! This is unbelievable! Joey has been holding his breath for almost four minutes!,Phoebe,surprise,positive,437,1,8,19,"00:06:34,061","00:06:39,858",train,female
dia437_utt2.wav,4268,Dude! What are yo—you trying to kill me?!,Joey,neutral,neutral,437,2,8,19,"00:06:45,489","00:06:47,28",train,male
dia438_utt0.wav,4269,Ow!,Monica,anger,negative,438,0,3,13,"00:18:36,740","00:18:38,199",train,female
dia438_utt1.wav,4270,"Really?! Well, it’s just like everyone else’s apartment. It’s got rooms, walls, and ceilings.",Richard,neutral,neutral,438,1,3,13,"00:18:39,034","00:18:45,540",train,male
dia438_utt2.wav,4271,"Well, I just wanted to see where you lived. Now, give me the tour.",Richard’s Date,neutral,neutral,438,2,3,13,"00:18:45,707","00:18:48,251",train,female
dia438_utt3.wav,4272,Oh my God! Oh my God!,Monica,surprise,negative,438,3,3,13,"00:18:48,418","00:18:50,503",train,female
dia438_utt4.wav,4273,"Ah well, this is the living room.",Richard,neutral,neutral,438,4,3,13,"00:18:50,671","00:18:52,880",train,male
dia438_utt5.wav,4275,All right. This is the kitchen.,Richard,neutral,neutral,438,5,3,13,"00:18:53,048","00:18:57,135",train,male
dia438_utt7.wav,4277,The bedroom. Well it’s pretty much your typical...  bedroom.,Richard,neutral,neutral,438,7,3,13,"00:18:59,346","00:19:03,391",train,male
dia438_utt8.wav,4278,We’re still on this side of the door.,Richard’s Date,neutral,neutral,438,8,3,13,"0:19:07,229","0:19:08,781",train,female
dia438_utt9.wav,4279,Ha-ha,Joey,joy,positive,438,9,3,13,"0:19:08,781","0:19:09,534",train,male
dia438_utt10.wav,4280,"Yeah, but I didn’t get to see it.",Richard’s Date,sadness,negative,438,10,3,13,"00:19:09,648","00:19:11,065",train,female
dia438_utt11.wav,4281,Oh shoot! Maybe next time.  Thanks for a lovely evening.,Richard,neutral,neutral,438,11,3,13,"00:19:11,233","00:19:15,778",train,male
dia438_utt12.wav,4282,"So um, who was she?",Monica,joy,positive,438,12,3,13,"00:19:33,630","00:19:35,506",train,female
dia438_utt13.wav,4283,"Oh,  that was the blind date that I told you about, she called and switched it to today.",Richard,neutral,neutral,438,13,3,13,"00:19:35,674","00:19:42,680",train,male
dia438_utt14.wav,4284,"Did you like her? And I’m just asking as a friend, because I am totally fine with this.",Monica,neutral,neutral,438,14,3,13,"00:19:43,932","00:19:50,771",train,female
dia438_utt15.wav,4285,"Well, you seem fine.",Richard,neutral,neutral,438,15,3,13,"00:19:53,275","00:19:55,109",train,male
dia439_utt0.wav,4286,"Well, I don’t think this, y'know.",Frank,neutral,neutral,439,0,3,5,"00:13:10,539","00:13:13,541",train,male
dia439_utt1.wav,4287,"No, no, no, I wouldn’t do you myself, I mean that would be weird.",Phoebe,disgust,negative,439,1,3,5,"00:13:13,709","00:13:17,837",train,female
dia439_utt2.wav,4288,"Yeah, no, I’ll get one of the other girls to do it.",Phoebe,neutral,neutral,439,2,3,5,"00:13:19,256","00:13:21,174",train,female
dia439_utt3.wav,4289,"Oh, this will be so much fun!",Phoebe,joy,positive,439,3,3,5,"0:13:21,342","0:13:22,764",train,female
dia439_utt4.wav,4290,Hey!,Phoebe,surprise,positive,439,4,3,5,"0:13:22,764","0:13:25,226",train,female
dia439_utt5.wav,4291,Are you excited?,Phoebe,joy,positive,439,5,3,5,"00:13:25,346","00:13:27,430",train,female
dia439_utt6.wav,4292,"Yeah! Hey, do Monica and Rachel work there?",Frank,neutral,neutral,439,6,3,5,"00:13:29,266","00:13:32,227",train,male
dia440_utt0.wav,4293,"Ok, so now we need, um sage branches and the sacramental wine.",Phoebe,neutral,neutral,440,0,1,14,"00:12:37,173","00:12:42,093",train,female
dia440_utt1.wav,4294,"All I have is, is oregano and a",Monica,neutral,neutral,440,1,1,14,"00:12:44,180","00:12:46,473",train,female
dia440_utt2.wav,4295,"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",Phoebe,joy,positive,440,2,1,14,"00:12:46,891","00:12:56,941",train,female
dia440_utt3.wav,4296,"Ok, Pheebs, you know what, if we had that, we wouldn't be doing the ritual in the first place.",Rachel,neutral,neutral,440,3,1,14,"00:13:02,740","00:13:07,160",train,female
dia440_utt4.wav,4297,Can we just start throwing things in?,Monica,neutral,neutral,440,4,1,14,"00:13:08,871","00:13:12,332",train,female
dia440_utt5.wav,4298,"Ok, yeah, ok.  Oh, OK.",Phoebe,neutral,neutral,440,5,1,14,"00:13:12,500","00:13:15,210",train,female
dia440_utt6.wav,4299,"Ok, Barry's letters. Adam Ritter's boxer shorts.",Rachel,neutral,neutral,440,6,1,14,"00:13:16,003","00:13:21,633",train,female
dia440_utt7.wav,4300,"Ok, and I have the, uh receipt for my dinner with Nokululu Oon Ah Ah.",Phoebe,neutral,neutral,440,7,1,14,"00:13:21,884","00:13:25,929",train,female
dia440_utt8.wav,4301,"Look, here's a picture of Scotty Jared naked.",Monica,neutral,neutral,440,8,1,14,"00:13:30,059","00:13:33,353",train,female
dia440_utt9.wav,4302,Hey he's wearing a sweater.,Rachel,surprise,positive,440,9,1,14,"00:13:33,729","00:13:35,188",train,female
dia440_utt10.wav,4303,No.,Monica,neutral,neutral,440,10,1,14,"0:13:35,397","0:13:35,981",train,female
dia440_utt11.wav,4304,Eww!,Phoebe and Rachel,disgust,negative,440,11,1,14,"0:13:35,981","0:13:37,458",train,female
dia440_utt12.wav,4305,And here we have the last of Paulo's grappa.,Rachel,neutral,neutral,440,12,1,14,"00:13:41,111","00:13:44,906",train,female
dia440_utt13.wav,4306,"Hey, Rachel, isn't that stuff almost pure...",Monica,neutral,neutral,440,13,1,14,"00:13:45,157","00:13:46,658",train,female
dia441_utt0.wav,4307,"Mona?  Okay, if I were a salmon shirt, where would I be?",Ross,neutral,neutral,441,0,8,17,"00:10:59,325","00:11:02,786",train,male
dia441_utt1.wav,4308,I am so sorry I spilled wine all over your shirt.,Mona,sadness,negative,441,1,8,17,"00:11:10,086","00:11:13,505",train,female
dia441_utt2.wav,4309,"Oh, it’s okay.",Mona's Date,neutral,neutral,441,2,8,17,"0:11:13,673","0:11:15,345",train,male
dia441_utt3.wav,4310,"No, it’s still wet.",Mona,joy,positive,441,3,8,17,"0:11:15,345","0:11:16,682",train,female
dia441_utt4.wav,4312,Let me get it out before it sets.,Mona,neutral,neutral,441,4,8,17,"0:11:16,801","0:11:18,470",train,female
dia441_utt5.wav,4313,"Ooh, I have something you can wear.",Mona,neutral,neutral,441,5,8,17,"0:11:18,470","0:11:20,915",train,female
dia441_utt6.wav,4314,Here.,Mona,neutral,neutral,441,6,8,17,"00:11:24,225","00:11:26,393",train,female
dia441_utt7.wav,4315,"Oh umm, I-I don’t know if I want to wear a woman’s shirt.",Mona's Date,sadness,negative,441,7,8,17,"00:11:26,977","00:11:28,853",train,male
dia441_utt8.wav,4316,No-no that’s a man’s shirt.,Mona,neutral,neutral,441,8,8,17,"0:11:31,524","0:11:33,026",train,female
dia441_utt9.wav,4317,It’s awfully pink.,Mona's Date,neutral,neutral,441,9,8,17,"0:11:33,026","0:11:34,063",train,male
dia442_utt0.wav,4318,"Oh, it's perfect!",Joey,joy,positive,442,0,5,7,"00:14:04,677","00:14:07,387",train,male
dia442_utt1.wav,4319,How about you?,Ross,neutral,neutral,442,1,5,7,"00:14:10,850","00:14:12,559",train,male
dia442_utt2.wav,4320,It's a kitchen slash bathroom.,Chandler,neutral,neutral,442,2,5,7,"00:14:12,726","00:14:15,311",train,male
dia442_utt3.wav,4321,"All right, I see what you guys are saying. I'll uh, I'll go downstairs and fill out an application.",Ross,neutral,neutral,442,3,5,7,"00:14:18,274","00:14:24,028",train,male
dia442_utt4.wav,4322,We are bad people.,Chandler,disgust,negative,442,4,5,7,"00:14:28,492","00:14:30,618",train,male
dia442_utt5.wav,4323,He knew we were trying to get rid of him. He knew!  You think we could get a bathtub in our kitchen?,Joey,surprise,negative,442,5,5,7,"00:14:31,453","00:14:39,127",train,male
dia443_utt0.wav,4325,Let’s get the show on it!,Monica,joy,positive,443,0,3,17,"00:01:44,145","00:01:47,648",train,female
dia443_utt1.wav,4326,"Okay, let me just get a cup of coffee.",Rachel,neutral,neutral,443,1,3,17,"00:01:47,899","00:01:48,899",train,female
dia443_utt2.wav,4327,"Oh Rachel, I know the best coffee house and it’s sooo close.",Monica,neutral,neutral,443,2,3,17,"00:01:49,067","00:01:51,151",train,female
dia443_utt3.wav,4328,Closer than here?,Rachel,neutral,neutral,443,3,3,17,"00:01:51,820","00:01:52,861",train,female
dia443_utt4.wav,4329,"Oh, hey, look, I found coffee!  Okay, let’s skedaddle.",Phoebe,neutral,neutral,443,4,3,17,"00:01:53,655","00:01:57,449",train,female
dia443_utt5.wav,4330,"Wait, I’m not just gonna drink somebody’s old coffee.",Rachel,neutral,neutral,443,5,3,17,"00:01:57,659","00:02:00,160",train,female
dia443_utt6.wav,4331,"Okay, your highness.",Phoebe,neutral,neutral,443,6,3,17,"00:02:00,370","00:02:01,995",train,female
dia443_utt7.wav,4332,"Um, Rachel I’m really sorry.  That’s okay, do you wanna get back together?  Yeah, okay.  Did anyone else hear that?!",Phoebe,surprise,positive,443,7,3,17,"00:02:09,754","00:02:17,886",train,female
dia444_utt0.wav,4333,So how did you know I was even here?,Lydia,surprise,positive,444,0,1,23,"00:13:25,888","00:13:29,390",train,female
dia444_utt1.wav,4334,Your mom called me. So is this her?,Guy,neutral,neutral,444,1,1,23,"00:13:25,888","00:13:31,726",train,
dia444_utt2.wav,4335,"No, this is a loaner.",Lydia,neutral,neutral,444,2,1,23,"00:13:31,894","00:13:33,645",train,female
dia444_utt3.wav,4336,I'm sorry you had to do this by yourself.,Guy,neutral,neutral,444,3,1,23,"00:13:35,606","00:13:37,899",train,
dia444_utt4.wav,4337,"I wasn't by myself. I had a doctor, a nurse, and a helper guy.  So, did you see who won the game?",Lydia,neutral,neutral,444,4,1,23,"00:13:38,067","00:13:47,242",train,female
dia444_utt5.wav,4338,"Yeah, the Knicks by 10. They suck.",Guy,neutral,neutral,444,5,1,23,"00:13:47,409","00:13:50,954",train,
dia444_utt6.wav,4339,"Yeah, they're not so bad.",Lydia,neutral,neutral,444,6,1,23,"00:13:51,664","00:13:53,915",train,female
dia445_utt0.wav,4340,"I’m sorry I won’t be able to make it to your imaginary wedding, but I’m",Phoebe,neutral,neutral,445,0,8,8,"00:07:46,632","00:07:49,176",train,female
dia445_utt1.wav,4341,"I know. I know. I panicked, I panicked. I didn’t want him to start yelling at me like I was some ’74 Latour.",Rachel,surprise,negative,445,1,8,8,"00:08:00,313","00:08:07,110",train,female
dia445_utt2.wav,4342,It’s Lafite. The ’74 Latour is actually drinking quite nicely.,Phoebe,sadness,negative,445,2,8,8,"00:08:07,361","00:08:12,991",train,female
dia445_utt3.wav,4343,"All right here he comes. I’m gonna do this, I’m gonna tell him, I’m gonna be strong.",Rachel,fear,negative,445,3,8,8,"00:08:14,911","00:08:18,246",train,female
dia445_utt4.wav,4344,I just called a friend of mine.,Dr. Green,neutral,neutral,445,4,8,8,"0:08:18,915","0:08:20,417",train,male
dia445_utt5.wav,4345,Yeah?,Rachel,surprise,positive,445,5,8,8,"0:08:20,417","0:08:21,283",train,female
dia445_utt6.wav,4346,I think I may be able to book,Dr. Green,neutral,neutral,445,6,8,8,"00:08:21,375","00:08:24,461",train,male
dia445_utt7.wav,4347,Really?!,Rachel,surprise,positive,445,7,8,8,"00:08:26,631","00:08:28,298",train,female
dia445_utt8.wav,4348,What is it sweetie?,Dr. Green,joy,positive,445,8,8,8,"00:08:33,846","00:08:37,724",train,male
dia445_utt9.wav,4349,There’s not gonna be a wedding. Ross and I are not getting married.,Rachel,sadness,negative,445,9,8,8,"00:08:39,435","00:08:42,312",train,female
dia445_utt10.wav,4351,I’m sorry daddy.,Rachel,sadness,negative,445,10,8,8,"0:08:42,522","0:08:43,794",train,female
dia445_utt11.wav,4352,I don’t believe this!!,Dr. Green,neutral,neutral,445,11,8,8,"0:08:43,794","0:08:44,998",train,male
dia445_utt12.wav,4353,"Oh now daddy, stay calm. Please.",Rachel,fear,negative,445,12,8,8,"0:08:45,149","0:08:46,331",train,female
dia445_utt13.wav,4354,Stay calm?!!,Dr. Green,anger,negative,445,13,8,8,"0:08:46,331","0:08:46,537",train,male
dia445_utt14.wav,4355,How do you expect me to stay calm?!,Dr. Green,anger,negative,445,14,8,8,"00:08:46,651","00:08:48,777",train,male
dia445_utt15.wav,4356,This is unacceptable Rachel!,Dr. Green,anger,negative,445,15,8,8,"0:08:48,945","0:08:50,697",train,male
dia445_utt16.wav,4357,And I wanna know why?!!,Dr. Green,anger,negative,445,16,8,8,"0:08:50,697","0:08:52,914",train,male
dia445_utt17.wav,4358,Is it because that punk Ross won’t marry you?!,Dr. Green,anger,negative,445,17,8,8,"00:08:53,074","00:08:55,450",train,male
dia445_utt18.wav,4359,That’s it!,Dr. Green,anger,negative,445,18,8,8,"0:08:55,618","0:08:56,286",train,male
dia445_utt19.wav,4360,Is that it?,Dr. Green,anger,negative,445,19,8,8,"0:08:56,286","0:08:58,975",train,male
dia445_utt20.wav,4362,"Yes. Yes, he says I’m damaged goods.",Rachel,sadness,negative,445,20,8,8,"00:08:55,618","00:08:58,912",train,female
dia446_utt0.wav,4363,"So, you’re like a zillionaire?",Phoebe,surprise,positive,446,0,3,19,"00:09:44,750","00:09:46,626",train,female
dia446_utt1.wav,4364,And you’re our age. You’re our age.,Chandler,surprise,positive,446,1,3,19,"00:09:48,421","00:09:50,755",train,male
dia446_utt2.wav,4365,"Y'know what, you should like, you should buy a state and then just name it after yourself.",Phoebe,neutral,neutral,446,2,3,19,"00:09:51,465","00:09:56,553",train,female
dia446_utt3.wav,4366,What like Pete Dakota?,Pete,neutral,neutral,446,3,3,19,"00:09:57,138","00:09:58,513",train,male
dia446_utt4.wav,4367,"Yeah, or, or, or, Mississ-Pete.",Phoebe,neutral,neutral,446,4,3,19,"00:10:00,182","00:10:01,850",train,female
dia446_utt5.wav,4368,"Oh, oh, I got it! Pete-Chicago.",Joey,neutral,neutral,446,5,3,19,"00:10:03,436","00:10:06,688",train,male
dia446_utt6.wav,4369,That’s not a state Joe.,Chandler,neutral,neutral,446,6,3,19,"00:10:08,316","00:10:10,275",train,male
dia446_utt7.wav,4370,"Oh, and Mississ-Pete is?",Joey,neutral,neutral,446,7,3,19,"00:10:10,693","00:10:13,111",train,male
dia446_utt8.wav,4371,"I got to go, so ah, I’ll see you guys later.",Pete,neutral,neutral,446,8,3,19,"00:10:15,197","00:10:18,533",train,male
dia446_utt9.wav,4372,Okay.,All,neutral,neutral,446,9,3,19,"0:10:18,701","0:10:20,473",train,u
dia446_utt10.wav,4373,You’re our age!,Chandler,surprise,positive,446,10,3,19,"0:10:20,473","0:10:21,091",train,male
dia446_utt11.wav,4374,"So ah, we on for tomorrow?",Pete,neutral,neutral,446,11,3,19,"00:10:22,997","00:10:24,956",train,male
dia446_utt12.wav,4375,Absolutely!,Monica,joy,positive,446,12,3,19,"00:10:25,124","00:10:26,791",train,female
dia446_utt13.wav,4376,Now get out of here you!!,Monica,joy,positive,446,13,3,19,"00:10:28,336","00:10:30,670",train,female
dia446_utt14.wav,4377,"Okay, I’m running out of places I can touch him!",Monica,anger,negative,446,14,3,19,"00:10:36,719","00:10:39,804",train,female
dia446_utt15.wav,4378,"Look, is there something wrong with me?",Monica,sadness,negative,446,15,3,19,"00:10:40,473","00:10:42,057",train,female
dia446_utt16.wav,4379,I mean why am I only attracted to guys where there’s no future?,Monica,sadness,negative,446,16,3,19,"00:10:42,224","00:10:45,018",train,female
dia446_utt17.wav,4380,"Either they’re too old, or they’re too young, and then there’s Pete who’s-who’s crazy about me, and who’s absolutely perfect for me, and there’s like zip going on!",Monica,sadness,negative,446,17,3,19,"00:10:45,186","00:10:53,735",train,female
dia446_utt18.wav,4381,"I mean, seriously, does it sound like something’s wrong with me?",Monica,sadness,negative,446,18,3,19,"00:10:53,986","00:11:03,912",train,female
dia446_utt19.wav,4383,No.,Joey and Ross,neutral,neutral,446,19,3,19,"00:09:03,042","00:09:04,709",train,male
dia447_utt0.wav,4384,"Okay, I’m gonna go get Frank.",Phoebe,neutral,neutral,447,0,3,18,"00:09:05,503","00:09:07,504",train,female
dia447_utt1.wav,4385,"So, we’re walking down the street and I turn to you and I say, “Hey, let’s go hang out at Totally Nude Nudes,” remember?",Joey,neutral,neutral,447,1,3,18,"00:09:10,174","00:09:16,930",train,male
dia447_utt2.wav,4386,"And then, and then, you turn to me and say, “Nah, let’s just hang out at your place.” Well, that was a nice move dumb ass.",Joey,joy,positive,447,2,3,18,"00:09:17,098","00:09:23,353",train,male
dia448_utt0.wav,4387,"Yeah, I think it was better when you guys were sad. Hey, uh, remember the roller blades?",Phoebe,neutral,neutral,448,0,6,6,"00:10:06,689","00:10:12,986",train,female
dia448_utt1.wav,4388,You know what else I’m not gonna miss?,Rachel,anger,negative,448,1,6,6,"0:10:14,822","0:10:16,783",train,female
dia448_utt2.wav,4389,"""I’m Monica.",Rachel,anger,negative,448,2,6,6,"0:10:16,783","0:10:17,392",train,female
dia448_utt3.wav,4390,I wash the toilet 17 times a day.,Rachel,anger,negative,448,3,6,6,"0:10:17,491","0:10:19,160",train,female
dia448_utt4.wav,4391,"Even if people are on it!""",Rachel,anger,negative,448,4,6,6,"0:10:19,160","0:10:20,934",train,female
dia448_utt5.wav,4392,"""Hi I’m Rachel, is my sweater too tight? No? Oh, I’d better wash it and shrink it!""",Monica,anger,negative,448,5,6,6,"00:10:22,163","00:10:27,542",train,female
dia448_utt6.wav,4393,"""I’m Monica, I don’t get phone messages from interesting people. Ever!""",Rachel,anger,negative,448,6,6,6,"00:10:28,419","00:10:31,963",train,female
dia448_utt7.wav,4394,Hey! I call her!,Phoebe,joy,positive,448,7,6,6,"00:10:32,131","00:10:33,632",train,female
dia448_utt8.wav,4395,"""Oh my God, I love Ross! I hate Ross! I love Ross! I hate Ross!""",Monica,anger,negative,448,8,6,6,"00:10:34,842","00:10:40,388",train,female
dia448_utt9.wav,4396,"""Oh my God, I can’t find a boyfriend!",Rachel,anger,negative,448,9,6,6,"00:10:41,307","00:10:43,099",train,female
